#    L    TT             EE             TE             PP             TP          
   298   0.402816E+04   0.851343E+01   0.115860E+03   0.148714E+07   0.106336E+04
   299   0.399522E+04   0.868548E+01   0.116255E+03   0.148105E+07   0.105443E+04
   300   0.396214E+04   0.885751E+01   0.116613E+03   0.147500E+07   0.104557E+04
   301   0.392898E+04   0.903101E+01   0.116942E+03   0.146898E+07   0.103676E+04
   302   0.389582E+04   0.920523E+01   0.117242E+03   0.146300E+07   0.102801E+04
   303   0.386259E+04   0.938092E+01   0.117498E+03   0.145705E+07   0.101933E+04
   304   0.382928E+04   0.955808E+01   0.117710E+03   0.145114E+07   0.101069E+04
   305   0.379598E+04   0.973522E+01   0.117893E+03   0.144526E+07   0.100212E+04
   306   0.376260E+04   0.991310E+01   0.118040E+03   0.143942E+07   0.993599E+03
   307   0.372922E+04   0.100917E+02   0.118142E+03   0.143361E+07   0.985134E+03
   308   0.369585E+04   0.102725E+02   0.118223E+03   0.142784E+07   0.976722E+03
   309   0.366255E+04   0.104526E+02   0.118253E+03   0.142210E+07   0.968362E+03
   310   0.362917E+04   0.106327E+02   0.118253E+03   0.141640E+07   0.960054E+03
   311   0.359587E+04   0.108150E+02   0.118209E+03   0.141072E+07   0.951797E+03
   312   0.356265E+04   0.109965E+02   0.118136E+03   0.140509E+07   0.943589E+03
   313   0.352942E+04   0.111788E+02   0.118019E+03   0.139948E+07   0.935430E+03
   314   0.349627E+04   0.113618E+02   0.117873E+03   0.139391E+07   0.927319E+03
   315   0.346319E+04   0.115441E+02   0.117683E+03   0.138837E+07   0.919255E+03
   316   0.343018E+04   0.117272E+02   0.117456E+03   0.138286E+07   0.911237E+03
   317   0.339725E+04   0.119094E+02   0.117193E+03   0.137738E+07   0.903264E+03
   318   0.336439E+04   0.120932E+02   0.116893E+03   0.137194E+07   0.895335E+03
   319   0.333168E+04   0.122763E+02   0.116556E+03   0.136652E+07   0.887450E+03
   320   0.329911E+04   0.124593E+02   0.116190E+03   0.136114E+07   0.879606E+03
