#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1712   0.371139E+03  -0.318127E+02   0.326586E-07  -0.318127E+02   0.117786E+02   0.984451E-07   0.326586E-07   0.984451E-07   0.122585E-08
  1713   0.371614E+03  -0.316824E+02   0.314990E-07  -0.316824E+02   0.116498E+02   0.971951E-07   0.314990E-07   0.971951E-07   0.122374E-08
  1714   0.372075E+03  -0.315447E+02   0.303952E-07  -0.315447E+02   0.115223E+02   0.959409E-07   0.303952E-07   0.959409E-07   0.122164E-08
  1715   0.372524E+03  -0.314017E+02   0.293469E-07  -0.314017E+02   0.113946E+02   0.946825E-07   0.293469E-07   0.946825E-07   0.121954E-08
  1716   0.372974E+03  -0.312512E+02   0.283539E-07  -0.312512E+02   0.112683E+02   0.934201E-07   0.283539E-07   0.934201E-07   0.121745E-08
  1717   0.373403E+03  -0.310948E+02   0.274159E-07  -0.310948E+02   0.111426E+02   0.921539E-07   0.274159E-07   0.921539E-07   0.121536E-08
  1718   0.373812E+03  -0.309323E+02   0.265328E-07  -0.309323E+02   0.110183E+02   0.908840E-07   0.265328E-07   0.908840E-07   0.121327E-08
  1719   0.374215E+03  -0.307630E+02   0.257042E-07  -0.307630E+02   0.108945E+02   0.896106E-07   0.257042E-07   0.896106E-07   0.121119E-08
  1720   0.374612E+03  -0.305884E+02   0.249300E-07  -0.305884E+02   0.107721E+02   0.883337E-07   0.249300E-07   0.883337E-07   0.120911E-08
  1721   0.374989E+03  -0.304070E+02   0.242099E-07  -0.304070E+02   0.106510E+02   0.870536E-07   0.242099E-07   0.870536E-07   0.120703E-08
  1722   0.375359E+03  -0.302203E+02   0.235436E-07  -0.302203E+02   0.105298E+02   0.857703E-07   0.235436E-07   0.857703E-07   0.120496E-08
  1723   0.375709E+03  -0.300276E+02   0.229310E-07  -0.300276E+02   0.104100E+02   0.844840E-07   0.229310E-07   0.844840E-07   0.120289E-08
  1724   0.376037E+03  -0.298295E+02   0.223717E-07  -0.298295E+02   0.102922E+02   0.831950E-07   0.223717E-07   0.831950E-07   0.120083E-08
  1725   0.376353E+03  -0.296253E+02   0.218656E-07  -0.296253E+02   0.101743E+02   0.819032E-07   0.218656E-07   0.819032E-07   0.119877E-08
  1726   0.376655E+03  -0.294165E+02   0.214124E-07  -0.294165E+02   0.100585E+02   0.806088E-07   0.214124E-07   0.806088E-07   0.119671E-08
  1727   0.376943E+03  -0.292016E+02   0.210119E-07  -0.292016E+02   0.994330E+01   0.793121E-07   0.210119E-07   0.793121E-07   0.119466E-08
  1728   0.377211E+03  -0.289820E+02   0.206638E-07  -0.289820E+02   0.983094E+01   0.780130E-07   0.206638E-07   0.780130E-07   0.119261E-08
  1729   0.377472E+03  -0.287571E+02   0.203679E-07  -0.287571E+02   0.971917E+01   0.767119E-07   0.203679E-07   0.767119E-07   0.119056E-08
  1730   0.377698E+03  -0.285260E+02   0.201240E-07  -0.285260E+02   0.960802E+01   0.754087E-07   0.201240E-07   0.754087E-07   0.118852E-08
  1731   0.377918E+03  -0.282917E+02   0.199318E-07  -0.282917E+02   0.949822E+01   0.741038E-07   0.199318E-07   0.741038E-07   0.118648E-08
  1732   0.378116E+03  -0.280513E+02   0.197911E-07  -0.280513E+02   0.938978E+01   0.727971E-07   0.197911E-07   0.727971E-07   0.118444E-08
  1733   0.378301E+03  -0.278070E+02   0.197016E-07  -0.278070E+02   0.928343E+01   0.714888E-07   0.197016E-07   0.714888E-07   0.118241E-08
  1734   0.378465E+03  -0.275579E+02   0.196631E-07  -0.275579E+02   0.917769E+01   0.701792E-07   0.196631E-07   0.701792E-07   0.118038E-08
  1735   0.378608E+03  -0.273034E+02   0.196754E-07  -0.273034E+02   0.907405E+01   0.688683E-07   0.196754E-07   0.688683E-07   0.117836E-08
  1736   0.378737E+03  -0.270464E+02   0.197383E-07  -0.270464E+02   0.897102E+01   0.675562E-07   0.197383E-07   0.675562E-07   0.117633E-08
  1737   0.378845E+03  -0.267840E+02   0.198514E-07  -0.267840E+02   0.887083E+01   0.662432E-07   0.198514E-07   0.662432E-07   0.117432E-08
  1738   0.378931E+03  -0.265175E+02   0.200146E-07  -0.265175E+02   0.877126E+01   0.649293E-07   0.200146E-07   0.649293E-07   0.117230E-08
  1739   0.379012E+03  -0.262479E+02   0.202276E-07  -0.262479E+02   0.867379E+01   0.636148E-07   0.202276E-07   0.636148E-07   0.117029E-08
  1740   0.379056E+03  -0.259741E+02   0.204902E-07  -0.259741E+02   0.857767E+01   0.622996E-07   0.204902E-07   0.622996E-07   0.116828E-08
  1741   0.379102E+03  -0.256957E+02   0.208022E-07  -0.256957E+02   0.848292E+01   0.609841E-07   0.208022E-07   0.609841E-07   0.116628E-08
  1742   0.379111E+03  -0.254154E+02   0.211632E-07  -0.254154E+02   0.839026E+01   0.596683E-07   0.211632E-07   0.596683E-07   0.116428E-08
  1743   0.379107E+03  -0.251304E+02   0.215731E-07  -0.251304E+02   0.829897E+01   0.583523E-07   0.215731E-07   0.583523E-07   0.116228E-08
  1744   0.379081E+03  -0.248427E+02   0.220317E-07  -0.248427E+02   0.820978E+01   0.570364E-07   0.220317E-07   0.570364E-07   0.116029E-08
  1745   0.379034E+03  -0.245518E+02   0.225386E-07  -0.245518E+02   0.812121E+01   0.557207E-07   0.225386E-07   0.557207E-07   0.115830E-08
  1746   0.378966E+03  -0.242576E+02   0.230937E-07  -0.242576E+02   0.803549E+01   0.544052E-07   0.230937E-07   0.544052E-07   0.115631E-08
  1747   0.378884E+03  -0.239607E+02   0.236968E-07  -0.239607E+02   0.795188E+01   0.530902E-07   0.236968E-07   0.530902E-07   0.115433E-08
  1748   0.378773E+03  -0.236613E+02   0.243474E-07  -0.236613E+02   0.787037E+01   0.517757E-07   0.243474E-07   0.517757E-07   0.115235E-08
  1749   0.378640E+03  -0.233577E+02   0.250456E-07  -0.233577E+02   0.778948E+01   0.504620E-07   0.250456E-07   0.504620E-07   0.115037E-08
  1750   0.378486E+03  -0.230530E+02   0.257909E-07  -0.230530E+02   0.771070E+01   0.491492E-07   0.257909E-07   0.491492E-07   0.114840E-08
  1751   0.378311E+03  -0.227465E+02   0.265832E-07  -0.227465E+02   0.763329E+01   0.478374E-07   0.265832E-07   0.478374E-07   0.114643E-08
  1752   0.378121E+03  -0.224358E+02   0.274220E-07  -0.224358E+02   0.755724E+01   0.465267E-07   0.274220E-07   0.465267E-07   0.114446E-08
  1753   0.377910E+03  -0.221247E+02   0.283067E-07  -0.221247E+02   0.748257E+01   0.452172E-07   0.283067E-07   0.452172E-07   0.114250E-08
  1754   0.377678E+03  -0.218110E+02   0.292371E-07  -0.218110E+02   0.741075E+01   0.439091E-07   0.292371E-07   0.439091E-07   0.114054E-08
  1755   0.377424E+03  -0.214953E+02   0.302124E-07  -0.214953E+02   0.734158E+01   0.426025E-07   0.302124E-07   0.426025E-07   0.113858E-08
  1756   0.377155E+03  -0.211778E+02   0.312324E-07  -0.211778E+02   0.727326E+01   0.412974E-07   0.312324E-07   0.412974E-07   0.113663E-08
  1757   0.376858E+03  -0.208592E+02   0.322965E-07  -0.208592E+02   0.720692E+01   0.399940E-07   0.322965E-07   0.399940E-07   0.113468E-08
  1758   0.376531E+03  -0.205394E+02   0.334042E-07  -0.205394E+02   0.714240E+01   0.386925E-07   0.334042E-07   0.386925E-07   0.113274E-08
  1759   0.376198E+03  -0.202184E+02   0.345550E-07  -0.202184E+02   0.707987E+01   0.373928E-07   0.345550E-07   0.373928E-07   0.113079E-08
  1760   0.375835E+03  -0.198955E+02   0.357486E-07  -0.198955E+02   0.701939E+01   0.360951E-07   0.357486E-07   0.360951E-07   0.112885E-08
  1761   0.375451E+03  -0.195723E+02   0.369843E-07  -0.195723E+02   0.696082E+01   0.347996E-07   0.369843E-07   0.347996E-07   0.112692E-08
  1762   0.375044E+03  -0.192479E+02   0.382618E-07  -0.192479E+02   0.690410E+01   0.335064E-07   0.382618E-07   0.335064E-07   0.112499E-08
  1763   0.374624E+03  -0.189223E+02   0.395806E-07  -0.189223E+02   0.684951E+01   0.322155E-07   0.395806E-07   0.322155E-07   0.112306E-08
  1764   0.374188E+03  -0.185971E+02   0.409401E-07  -0.185971E+02   0.679699E+01   0.309270E-07   0.409401E-07   0.309270E-07   0.112113E-08
  1765   0.373716E+03  -0.182707E+02   0.423399E-07  -0.182707E+02   0.674624E+01   0.296412E-07   0.423399E-07   0.296412E-07   0.111921E-08
  1766   0.373229E+03  -0.179446E+02   0.437795E-07  -0.179446E+02   0.669742E+01   0.283581E-07   0.437795E-07   0.283581E-07   0.111729E-08
  1767   0.372720E+03  -0.176174E+02   0.452585E-07  -0.176174E+02   0.665052E+01   0.270777E-07   0.452585E-07   0.270777E-07   0.111537E-08
  1768   0.372190E+03  -0.172905E+02   0.467764E-07  -0.172905E+02   0.660569E+01   0.258003E-07   0.467764E-07   0.258003E-07   0.111346E-08
  1769   0.371644E+03  -0.169647E+02   0.483327E-07  -0.169647E+02   0.656280E+01   0.245259E-07   0.483327E-07   0.245259E-07   0.111155E-08
  1770   0.371069E+03  -0.166378E+02   0.499269E-07  -0.166378E+02   0.652177E+01   0.232547E-07   0.499269E-07   0.232547E-07   0.110965E-08
  1771   0.370479E+03  -0.163119E+02   0.515585E-07  -0.163119E+02   0.648283E+01   0.219867E-07   0.515585E-07   0.219867E-07   0.110775E-08
  1772   0.369874E+03  -0.159870E+02   0.532271E-07  -0.159870E+02   0.644574E+01   0.207221E-07   0.532271E-07   0.207221E-07   0.110585E-08
  1773   0.369232E+03  -0.156611E+02   0.549322E-07  -0.156611E+02   0.641060E+01   0.194609E-07   0.549322E-07   0.194609E-07   0.110395E-08
  1774   0.368583E+03  -0.153376E+02   0.566733E-07  -0.153376E+02   0.637748E+01   0.182034E-07   0.566733E-07   0.182034E-07   0.110206E-08
  1775   0.367911E+03  -0.150145E+02   0.584500E-07  -0.150145E+02   0.634630E+01   0.169496E-07   0.584500E-07   0.169496E-07   0.110017E-08
  1776   0.367225E+03  -0.146917E+02   0.602617E-07  -0.146917E+02   0.631700E+01   0.156995E-07   0.602617E-07   0.156995E-07   0.109828E-08
  1777   0.366501E+03  -0.143715E+02   0.621080E-07  -0.143715E+02   0.628980E+01   0.144535E-07   0.621080E-07   0.144535E-07   0.109640E-08
  1778   0.365769E+03  -0.140516E+02   0.639884E-07  -0.140516E+02   0.626440E+01   0.132114E-07   0.639884E-07   0.132114E-07   0.109452E-08
  1779   0.365015E+03  -0.137335E+02   0.659025E-07  -0.137335E+02   0.624104E+01   0.119735E-07   0.659025E-07   0.119735E-07   0.109264E-08
  1780   0.364246E+03  -0.134165E+02   0.678497E-07  -0.134165E+02   0.621956E+01   0.107399E-07   0.678497E-07   0.107399E-07   0.109077E-08
  1781   0.363462E+03  -0.131013E+02   0.698296E-07  -0.131013E+02   0.619996E+01   0.951063E-08   0.698296E-07   0.951063E-08   0.108890E-08
  1782   0.362640E+03  -0.127879E+02   0.718418E-07  -0.127879E+02   0.618233E+01   0.828587E-08   0.718418E-07   0.828587E-08   0.108704E-08
  1783   0.361811E+03  -0.124763E+02   0.738856E-07  -0.124763E+02   0.616659E+01   0.706571E-08   0.738856E-07   0.706571E-08   0.108517E-08
  1784   0.360974E+03  -0.121658E+02   0.759607E-07  -0.121658E+02   0.615267E+01   0.585026E-08   0.759607E-07   0.585026E-08   0.108331E-08
  1785   0.360106E+03  -0.118585E+02   0.780666E-07  -0.118585E+02   0.614073E+01   0.463965E-08   0.780666E-07   0.463965E-08   0.108145E-08
  1786   0.359224E+03  -0.115531E+02   0.802028E-07  -0.115531E+02   0.613061E+01   0.343397E-08   0.802028E-07   0.343397E-08   0.107960E-08
  1787   0.358325E+03  -0.112495E+02   0.823688E-07  -0.112495E+02   0.612246E+01   0.223334E-08   0.823688E-07   0.223334E-08   0.107775E-08
  1788   0.357412E+03  -0.109499E+02   0.845642E-07  -0.109499E+02   0.611607E+01   0.103787E-08   0.845642E-07   0.103787E-08   0.107590E-08
  1789   0.356476E+03  -0.106513E+02   0.867885E-07  -0.106513E+02   0.611152E+01  -0.152323E-09   0.867885E-07  -0.152323E-09   0.107406E-08
  1790   0.355516E+03  -0.103561E+02   0.890411E-07  -0.103561E+02   0.610880E+01  -0.133713E-08   0.890411E-07  -0.133713E-08   0.107222E-08
  1791   0.354549E+03  -0.100641E+02   0.913217E-07  -0.100641E+02   0.610784E+01  -0.251644E-08   0.913217E-07  -0.251644E-08   0.107038E-08
  1792   0.353566E+03  -0.977398E+01   0.936298E-07  -0.977398E+01   0.610873E+01  -0.369013E-08   0.936298E-07  -0.369013E-08   0.106855E-08
  1793   0.352553E+03  -0.948711E+01   0.959648E-07  -0.948711E+01   0.611138E+01  -0.485810E-08   0.959648E-07  -0.485810E-08   0.106671E-08
  1794   0.351539E+03  -0.920353E+01   0.983263E-07  -0.920353E+01   0.611573E+01  -0.602024E-08   0.983263E-07  -0.602024E-08   0.106489E-08
  1795   0.350509E+03  -0.892324E+01   0.100714E-06  -0.892324E+01   0.612200E+01  -0.717643E-08   0.100714E-06  -0.717643E-08   0.106306E-08
  1796   0.349434E+03  -0.864549E+01   0.103127E-06  -0.864549E+01   0.612991E+01  -0.832656E-08   0.103127E-06  -0.832656E-08   0.106124E-08
  1797   0.348380E+03  -0.837177E+01   0.105565E-06  -0.837177E+01   0.613944E+01  -0.947052E-08   0.105565E-06  -0.947052E-08   0.105942E-08
  1798   0.347296E+03  -0.810059E+01   0.108028E-06  -0.810059E+01   0.615067E+01  -0.106082E-07   0.108028E-06  -0.106082E-07   0.105760E-08
  1799   0.346195E+03  -0.783343E+01   0.110515E-06  -0.783343E+01   0.616370E+01  -0.117395E-07   0.110515E-06  -0.117395E-07   0.105579E-08
  1800   0.345087E+03  -0.757031E+01   0.113025E-06  -0.757031E+01   0.617836E+01  -0.128643E-07   0.113025E-06  -0.128643E-07   0.105398E-08
  1801   0.343970E+03  -0.731017E+01   0.115559E-06  -0.731017E+01   0.619458E+01  -0.139824E-07   0.115559E-06  -0.139824E-07   0.105218E-08
  1802   0.342844E+03  -0.705421E+01   0.118115E-06  -0.705421E+01   0.621238E+01  -0.150939E-07   0.118115E-06  -0.150939E-07   0.105037E-08
  1803   0.341695E+03  -0.680259E+01   0.120694E-06  -0.680259E+01   0.623182E+01  -0.161986E-07   0.120694E-06  -0.161986E-07   0.104857E-08
  1804   0.340523E+03  -0.655390E+01   0.123294E-06  -0.655390E+01   0.625275E+01  -0.172965E-07   0.123294E-06  -0.172965E-07   0.104677E-08
  1805   0.339343E+03  -0.630972E+01   0.125915E-06  -0.630972E+01   0.627534E+01  -0.183875E-07   0.125915E-06  -0.183875E-07   0.104498E-08
  1806   0.338161E+03  -0.606960E+01   0.128558E-06  -0.606960E+01   0.629950E+01  -0.194716E-07   0.128558E-06  -0.194716E-07   0.104319E-08
  1807   0.336956E+03  -0.583377E+01   0.131221E-06  -0.583377E+01   0.632517E+01  -0.205487E-07   0.131221E-06  -0.205487E-07   0.104140E-08
  1808   0.335742E+03  -0.560201E+01   0.133903E-06  -0.560201E+01   0.635212E+01  -0.216186E-07   0.133903E-06  -0.216186E-07   0.103962E-08
  1809   0.334520E+03  -0.537472E+01   0.136605E-06  -0.537472E+01   0.638042E+01  -0.226814E-07   0.136605E-06  -0.226814E-07   0.103783E-08
  1810   0.333289E+03  -0.515188E+01   0.139326E-06  -0.515188E+01   0.641032E+01  -0.237371E-07   0.139326E-06  -0.237371E-07   0.103605E-08
  1811   0.332035E+03  -0.493345E+01   0.142065E-06  -0.493345E+01   0.644157E+01  -0.247854E-07   0.142065E-06  -0.247854E-07   0.103428E-08
  1812   0.330780E+03  -0.471971E+01   0.144822E-06  -0.471971E+01   0.647427E+01  -0.258264E-07   0.144822E-06  -0.258264E-07   0.103251E-08
  1813   0.329516E+03  -0.451053E+01   0.147597E-06  -0.451053E+01   0.650826E+01  -0.268599E-07   0.147597E-06  -0.268599E-07   0.103074E-08
  1814   0.328236E+03  -0.430607E+01   0.150388E-06  -0.430607E+01   0.654355E+01  -0.278860E-07   0.150388E-06  -0.278860E-07   0.102897E-08
  1815   0.326955E+03  -0.410634E+01   0.153196E-06  -0.410634E+01   0.658013E+01  -0.289045E-07   0.153196E-06  -0.289045E-07   0.102721E-08
  1816   0.325666E+03  -0.391155E+01   0.156021E-06  -0.391155E+01   0.661794E+01  -0.299155E-07   0.156021E-06  -0.299155E-07   0.102545E-08
  1817   0.324360E+03  -0.372143E+01   0.158860E-06  -0.372143E+01   0.665698E+01  -0.309187E-07   0.158860E-06  -0.309187E-07   0.102369E-08
  1818   0.323046E+03  -0.353628E+01   0.161715E-06  -0.353628E+01   0.669724E+01  -0.319142E-07   0.161715E-06  -0.319142E-07   0.102193E-08
  1819   0.321708E+03  -0.335617E+01   0.164585E-06  -0.335617E+01   0.673881E+01  -0.329019E-07   0.164585E-06  -0.329019E-07   0.102018E-08
  1820   0.320384E+03  -0.318105E+01   0.167468E-06  -0.318105E+01   0.678132E+01  -0.338817E-07   0.167468E-06  -0.338817E-07   0.101843E-08
  1821   0.319059E+03  -0.301099E+01   0.170366E-06  -0.301099E+01   0.682506E+01  -0.348536E-07   0.170366E-06  -0.348536E-07   0.101669E-08
  1822   0.317718E+03  -0.284608E+01   0.173276E-06  -0.284608E+01   0.686982E+01  -0.358175E-07   0.173276E-06  -0.358175E-07   0.101494E-08
  1823   0.316397E+03  -0.268632E+01   0.176199E-06  -0.268632E+01   0.691574E+01  -0.367733E-07   0.176199E-06  -0.367733E-07   0.101320E-08
  1824   0.315046E+03  -0.253165E+01   0.179135E-06  -0.253165E+01   0.696239E+01  -0.377209E-07   0.179135E-06  -0.377209E-07   0.101147E-08
  1825   0.313693E+03  -0.238237E+01   0.182082E-06  -0.238237E+01   0.700998E+01  -0.386604E-07   0.182082E-06  -0.386604E-07   0.100973E-08
  1826   0.312332E+03  -0.223826E+01   0.185040E-06  -0.223826E+01   0.705934E+01  -0.395916E-07   0.185040E-06  -0.395916E-07   0.100800E-08
  1827   0.310977E+03  -0.209941E+01   0.188010E-06  -0.209941E+01   0.710927E+01  -0.405144E-07   0.188010E-06  -0.405144E-07   0.100627E-08
  1828   0.309606E+03  -0.196597E+01   0.190990E-06  -0.196597E+01   0.716001E+01  -0.414288E-07   0.190990E-06  -0.414288E-07   0.100455E-08
  1829   0.308233E+03  -0.183780E+01   0.193979E-06  -0.183780E+01   0.721082E+01  -0.423348E-07   0.193979E-06  -0.423348E-07   0.100283E-08
  1830   0.306860E+03  -0.171499E+01   0.196978E-06  -0.171499E+01   0.726391E+01  -0.432322E-07   0.196978E-06  -0.432322E-07   0.100111E-08
  1831   0.305485E+03  -0.159760E+01   0.199986E-06  -0.159760E+01   0.731708E+01  -0.441210E-07   0.199986E-06  -0.441210E-07   0.999391E-09
  1832   0.304101E+03  -0.148567E+01   0.203002E-06  -0.148567E+01   0.737105E+01  -0.450012E-07   0.203002E-06  -0.450012E-07   0.997678E-09
  1833   0.302723E+03  -0.137903E+01   0.206027E-06  -0.137903E+01   0.742585E+01  -0.458726E-07   0.206027E-06  -0.458726E-07   0.995967E-09
  1834   0.301344E+03  -0.127807E+01   0.209059E-06  -0.127807E+01   0.748071E+01  -0.467352E-07   0.209059E-06  -0.467352E-07   0.994259E-09
  1835   0.299956E+03  -0.118228E+01   0.212097E-06  -0.118228E+01   0.753713E+01  -0.475890E-07   0.212097E-06  -0.475890E-07   0.992555E-09
  1836   0.298567E+03  -0.109218E+01   0.215143E-06  -0.109218E+01   0.759512E+01  -0.484338E-07   0.215143E-06  -0.484338E-07   0.990853E-09
  1837   0.297183E+03  -0.100749E+01   0.218194E-06  -0.100749E+01   0.765171E+01  -0.492696E-07   0.218194E-06  -0.492696E-07   0.989154E-09
  1838   0.295799E+03  -0.928353E+00   0.221252E-06  -0.928353E+00   0.770986E+01  -0.500963E-07   0.221252E-06  -0.500963E-07   0.987458E-09
  1839   0.294405E+03  -0.854638E+00   0.224314E-06  -0.854638E+00   0.776883E+01  -0.509139E-07   0.224314E-06  -0.509139E-07   0.985765E-09
  1840   0.293025E+03  -0.786498E+00   0.227381E-06  -0.786498E+00   0.782715E+01  -0.517223E-07   0.227381E-06  -0.517223E-07   0.984074E-09
  1841   0.291644E+03  -0.723791E+00   0.230452E-06  -0.723791E+00   0.788704E+01  -0.525215E-07   0.230452E-06  -0.525215E-07   0.982387E-09
  1842   0.290261E+03  -0.666599E+00   0.233527E-06  -0.666599E+00   0.794703E+01  -0.533113E-07   0.233527E-06  -0.533113E-07   0.980702E-09
  1843   0.288877E+03  -0.614930E+00   0.236605E-06  -0.614930E+00   0.800710E+01  -0.540917E-07   0.236605E-06  -0.540917E-07   0.979020E-09
  1844   0.287499E+03  -0.568643E+00   0.239685E-06  -0.568643E+00   0.806801E+01  -0.548627E-07   0.239685E-06  -0.548627E-07   0.977342E-09
  1845   0.286141E+03  -0.527892E+00   0.242769E-06  -0.527892E+00   0.812902E+01  -0.556241E-07   0.242769E-06  -0.556241E-07   0.975665E-09
  1846   0.284760E+03  -0.492463E+00   0.245853E-06  -0.492463E+00   0.819086E+01  -0.563759E-07   0.245853E-06  -0.563759E-07   0.973992E-09
  1847   0.283393E+03  -0.462660E+00   0.248940E-06  -0.462660E+00   0.825281E+01  -0.571181E-07   0.248940E-06  -0.571181E-07   0.972322E-09
  1848   0.282023E+03  -0.438119E+00   0.252027E-06  -0.438119E+00   0.831486E+01  -0.578506E-07   0.252027E-06  -0.578506E-07   0.970654E-09
  1849   0.280660E+03  -0.418995E+00   0.255114E-06  -0.418995E+00   0.837701E+01  -0.585732E-07   0.255114E-06  -0.585732E-07   0.968989E-09
  1850   0.279303E+03  -0.405223E+00   0.258202E-06  -0.405223E+00   0.843927E+01  -0.592860E-07   0.258202E-06  -0.592860E-07   0.967327E-09
  1851   0.277929E+03  -0.396809E+00   0.261288E-06  -0.396809E+00   0.850238E+01  -0.599889E-07   0.261288E-06  -0.599889E-07   0.965668E-09
  1852   0.276591E+03  -0.393761E+00   0.264374E-06  -0.393761E+00   0.856634E+01  -0.606818E-07   0.264374E-06  -0.606818E-07   0.964012E-09
  1853   0.275237E+03  -0.395936E+00   0.267459E-06  -0.395936E+00   0.862892E+01  -0.613648E-07   0.267459E-06  -0.613648E-07   0.962358E-09
  1854   0.273896E+03  -0.403492E+00   0.270542E-06  -0.403492E+00   0.869161E+01  -0.620379E-07   0.270542E-06  -0.620379E-07   0.960707E-09
  1855   0.272561E+03  -0.416213E+00   0.273623E-06  -0.416213E+00   0.875367E+01  -0.627011E-07   0.273623E-06  -0.627011E-07   0.959059E-09
  1856   0.271239E+03  -0.434031E+00   0.276702E-06  -0.434031E+00   0.881657E+01  -0.633543E-07   0.276702E-06  -0.633543E-07   0.957414E-09
  1857   0.269916E+03  -0.457103E+00   0.279778E-06  -0.457103E+00   0.888032E+01  -0.639976E-07   0.279778E-06  -0.639976E-07   0.955771E-09
  1858   0.268599E+03  -0.485286E+00   0.282851E-06  -0.485286E+00   0.894270E+01  -0.646309E-07   0.282851E-06  -0.646309E-07   0.954132E-09
  1859   0.267296E+03  -0.518664E+00   0.285921E-06  -0.518664E+00   0.900592E+01  -0.652543E-07   0.285921E-06  -0.652543E-07   0.952494E-09
  1860   0.265991E+03  -0.556946E+00   0.288986E-06  -0.556946E+00   0.906776E+01  -0.658678E-07   0.288986E-06  -0.658678E-07   0.950860E-09
  1861   0.264707E+03  -0.600361E+00   0.292048E-06  -0.600361E+00   0.913045E+01  -0.664713E-07   0.292048E-06  -0.664713E-07   0.949229E-09
  1862   0.263429E+03  -0.648621E+00   0.295106E-06  -0.648621E+00   0.919251E+01  -0.670649E-07   0.295106E-06  -0.670649E-07   0.947600E-09
  1863   0.262142E+03  -0.701732E+00   0.298158E-06  -0.701732E+00   0.925467E+01  -0.676485E-07   0.298158E-06  -0.676485E-07   0.945974E-09
  1864   0.260884E+03  -0.759777E+00   0.301206E-06  -0.759777E+00   0.931767E+01  -0.682222E-07   0.301206E-06  -0.682222E-07   0.944351E-09
  1865   0.259625E+03  -0.822613E+00   0.304248E-06  -0.822613E+00   0.937930E+01  -0.687859E-07   0.304248E-06  -0.687859E-07   0.942730E-09
  1866   0.258386E+03  -0.890249E+00   0.307284E-06  -0.890249E+00   0.944028E+01  -0.693397E-07   0.307284E-06  -0.693397E-07   0.941112E-09
  1867   0.257139E+03  -0.962393E+00   0.310314E-06  -0.962393E+00   0.950137E+01  -0.698835E-07   0.310314E-06  -0.698835E-07   0.939497E-09
  1868   0.255913E+03  -0.103935E+01   0.313338E-06  -0.103935E+01   0.956183E+01  -0.704174E-07   0.313338E-06  -0.704174E-07   0.937884E-09
  1869   0.254701E+03  -0.112076E+01   0.316354E-06  -0.112076E+01   0.962164E+01  -0.709413E-07   0.316354E-06  -0.709413E-07   0.936275E-09
  1870   0.253495E+03  -0.120685E+01   0.319364E-06  -0.120685E+01   0.968155E+01  -0.714553E-07   0.319364E-06  -0.714553E-07   0.934668E-09
  1871   0.252295E+03  -0.129725E+01   0.322366E-06  -0.129725E+01   0.974157E+01  -0.719593E-07   0.322366E-06  -0.719593E-07   0.933063E-09
  1872   0.251116E+03  -0.139220E+01   0.325359E-06  -0.139220E+01   0.980021E+01  -0.724533E-07   0.325359E-06  -0.724533E-07   0.931461E-09
  1873   0.249944E+03  -0.149141E+01   0.328345E-06  -0.149141E+01   0.985895E+01  -0.729374E-07   0.328345E-06  -0.729374E-07   0.929862E-09
  1874   0.248785E+03  -0.159495E+01   0.331322E-06  -0.159495E+01   0.991630E+01  -0.734115E-07   0.331322E-06  -0.734115E-07   0.928266E-09
  1875   0.247640E+03  -0.170269E+01   0.334290E-06  -0.170269E+01   0.997376E+01  -0.738756E-07   0.334290E-06  -0.738756E-07   0.926672E-09
  1876   0.246501E+03  -0.181448E+01   0.337248E-06  -0.181448E+01   0.100306E+02  -0.743298E-07   0.337248E-06  -0.743298E-07   0.925081E-09
  1877   0.245376E+03  -0.193041E+01   0.340197E-06  -0.193041E+01   0.100868E+02  -0.747740E-07   0.340197E-06  -0.747740E-07   0.923493E-09
  1878   0.244257E+03  -0.205034E+01   0.343136E-06  -0.205034E+01   0.101415E+02  -0.752082E-07   0.343136E-06  -0.752082E-07   0.921907E-09
  1879   0.243160E+03  -0.217404E+01   0.346065E-06  -0.217404E+01   0.101957E+02  -0.756324E-07   0.346065E-06  -0.756324E-07   0.920324E-09
  1880   0.242076E+03  -0.230176E+01   0.348982E-06  -0.230176E+01   0.102492E+02  -0.760467E-07   0.348982E-06  -0.760467E-07   0.918744E-09
  1881   0.241007E+03  -0.243312E+01   0.351889E-06  -0.243312E+01   0.103021E+02  -0.764510E-07   0.351889E-06  -0.764510E-07   0.917166E-09
  1882   0.239943E+03  -0.256813E+01   0.354784E-06  -0.256813E+01   0.103550E+02  -0.768453E-07   0.354784E-06  -0.768453E-07   0.915591E-09
  1883   0.238901E+03  -0.270681E+01   0.357667E-06  -0.270681E+01   0.104059E+02  -0.772297E-07   0.357667E-06  -0.772297E-07   0.914018E-09
  1884   0.237873E+03  -0.284900E+01   0.360538E-06  -0.284900E+01   0.104575E+02  -0.776040E-07   0.360538E-06  -0.776040E-07   0.912448E-09
  1885   0.236859E+03  -0.299472E+01   0.363397E-06  -0.299472E+01   0.105071E+02  -0.779684E-07   0.363397E-06  -0.779684E-07   0.910881E-09
  1886   0.235851E+03  -0.314368E+01   0.366243E-06  -0.314368E+01   0.105567E+02  -0.783228E-07   0.366243E-06  -0.783228E-07   0.909316E-09
  1887   0.234857E+03  -0.329610E+01   0.369076E-06  -0.329610E+01   0.106050E+02  -0.786672E-07   0.369076E-06  -0.786672E-07   0.907754E-09
