#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.582769E+04   0.103649E+01   0.000000E+00   0.253837E+02   0.391155E-07   0.101855E-03   0.422851E-07
   232   0.582410E+04   0.107065E+01   0.000000E+00   0.270116E+02   0.389192E-07   0.101009E-03   0.562677E-07
   233   0.581992E+04   0.110664E+01   0.000000E+00   0.286453E+02   0.387246E-07   0.100171E-03   0.701993E-07
   234   0.581500E+04   0.114430E+01   0.000000E+00   0.302854E+02   0.385315E-07   0.993402E-04   0.840759E-07
   235   0.580956E+04   0.118371E+01   0.000000E+00   0.319306E+02   0.383399E-07   0.985174E-04   0.978935E-07
   236   0.580345E+04   0.122487E+01   0.000000E+00   0.335810E+02   0.381499E-07   0.977021E-04   0.111648E-06
   237   0.579674E+04   0.126786E+01   0.000000E+00   0.352352E+02   0.379614E-07   0.968941E-04   0.125336E-06
   238   0.578944E+04   0.131274E+01   0.000000E+00   0.368932E+02   0.377744E-07   0.960932E-04   0.138953E-06
   239   0.578160E+04   0.135938E+01   0.000000E+00   0.385544E+02   0.375889E-07   0.952995E-04   0.152496E-06
   240   0.577302E+04   0.140784E+01   0.000000E+00   0.402166E+02   0.374048E-07   0.945126E-04   0.165960E-06
   241   0.576398E+04   0.145828E+01   0.000000E+00   0.418807E+02   0.372222E-07   0.937324E-04   0.179341E-06
   242   0.575434E+04   0.151054E+01   0.000000E+00   0.435461E+02   0.370410E-07   0.929588E-04   0.192636E-06
   243   0.574409E+04   0.156477E+01   0.000000E+00   0.452112E+02   0.368612E-07   0.921916E-04   0.205840E-06
   244   0.573324E+04   0.162091E+01   0.000000E+00   0.468771E+02   0.366827E-07   0.914307E-04   0.218950E-06
   245   0.572178E+04   0.167902E+01   0.000000E+00   0.485406E+02   0.365057E-07   0.906759E-04   0.231961E-06
   246   0.570978E+04   0.173911E+01   0.000000E+00   0.502035E+02   0.363299E-07   0.899270E-04   0.244870E-06
   247   0.569725E+04   0.180110E+01   0.000000E+00   0.518636E+02   0.361556E-07   0.891840E-04   0.257673E-06
   248   0.568411E+04   0.186536E+01   0.000000E+00   0.535210E+02   0.359825E-07   0.884466E-04   0.270366E-06
   249   0.567050E+04   0.193138E+01   0.000000E+00   0.551750E+02   0.358107E-07   0.877148E-04   0.282945E-06
   250   0.565627E+04   0.199960E+01   0.000000E+00   0.568242E+02   0.356402E-07   0.869883E-04   0.295405E-06
   251   0.564158E+04   0.206971E+01   0.000000E+00   0.584694E+02   0.354709E-07   0.862670E-04   0.307745E-06
   252   0.562620E+04   0.214197E+01   0.000000E+00   0.601092E+02   0.353029E-07   0.855509E-04   0.319965E-06
   253   0.561050E+04   0.221615E+01   0.000000E+00   0.617420E+02   0.351361E-07   0.848399E-04   0.332067E-06
   254   0.559417E+04   0.229256E+01   0.000000E+00   0.633678E+02   0.349706E-07   0.841341E-04   0.344054E-06
   255   0.557731E+04   0.237093E+01   0.000000E+00   0.649866E+02   0.348062E-07   0.834333E-04   0.355927E-06
   256   0.555996E+04   0.245162E+01   0.000000E+00   0.665984E+02   0.346431E-07   0.827377E-04   0.367689E-06
   257   0.554215E+04   0.253420E+01   0.000000E+00   0.681949E+02   0.344811E-07   0.820470E-04   0.379342E-06
   258   0.552378E+04   0.261906E+01   0.000000E+00   0.697888E+02   0.343204E-07   0.813614E-04   0.390888E-06
   259   0.550494E+04   0.270607E+01   0.000000E+00   0.713653E+02   0.341608E-07   0.806807E-04   0.402329E-06
   260   0.548570E+04   0.279522E+01   0.000000E+00   0.729391E+02   0.340024E-07   0.800051E-04   0.413668E-06
   261   0.546590E+04   0.288647E+01   0.000000E+00   0.744879E+02   0.338451E-07   0.793343E-04   0.424907E-06
   262   0.544555E+04   0.298003E+01   0.000000E+00   0.760341E+02   0.336890E-07   0.786685E-04   0.436047E-06
   263   0.542501E+04   0.307571E+01   0.000000E+00   0.775701E+02   0.335340E-07   0.780075E-04   0.447090E-06
   264   0.540385E+04   0.317359E+01   0.000000E+00   0.790885E+02   0.333801E-07   0.773514E-04   0.458040E-06
   265   0.538212E+04   0.327359E+01   0.000000E+00   0.805819E+02   0.332273E-07   0.767001E-04   0.468899E-06
   266   0.536006E+04   0.337597E+01   0.000000E+00   0.820725E+02   0.330757E-07   0.760536E-04   0.479667E-06
   267   0.533744E+04   0.348035E+01   0.000000E+00   0.835380E+02   0.329251E-07   0.754119E-04   0.490348E-06
   268   0.531441E+04   0.358712E+01   0.000000E+00   0.849933E+02   0.327756E-07   0.747750E-04   0.500943E-06
   269   0.529082E+04   0.369599E+01   0.000000E+00   0.864309E+02   0.326272E-07   0.741427E-04   0.511456E-06
   270   0.526696E+04   0.380706E+01   0.000000E+00   0.878508E+02   0.324798E-07   0.735152E-04   0.521887E-06
   271   0.524261E+04   0.392025E+01   0.000000E+00   0.892529E+02   0.323335E-07   0.728923E-04   0.532239E-06
   272   0.521799E+04   0.403587E+01   0.000000E+00   0.906299E+02   0.321882E-07   0.722740E-04   0.542515E-06
   273   0.519288E+04   0.415335E+01   0.000000E+00   0.919965E+02   0.320440E-07   0.716604E-04   0.552716E-06
   274   0.516743E+04   0.427328E+01   0.000000E+00   0.933305E+02   0.319008E-07   0.710514E-04   0.562844E-06
   275   0.514155E+04   0.439516E+01   0.000000E+00   0.946541E+02   0.317586E-07   0.704469E-04   0.572902E-06
   276   0.511541E+04   0.451922E+01   0.000000E+00   0.959450E+02   0.316174E-07   0.698469E-04   0.582892E-06
   277   0.508876E+04   0.464548E+01   0.000000E+00   0.972255E+02   0.314771E-07   0.692515E-04   0.592816E-06
   278   0.506184E+04   0.477386E+01   0.000000E+00   0.984732E+02   0.313379E-07   0.686605E-04   0.602676E-06
   279   0.503457E+04   0.490431E+01   0.000000E+00   0.996957E+02   0.311996E-07   0.680740E-04   0.612474E-06
   280   0.500695E+04   0.503684E+01   0.000000E+00   0.100908E+03   0.310623E-07   0.674919E-04   0.622213E-06
   281   0.497913E+04   0.517154E+01   0.000000E+00   0.102087E+03   0.309260E-07   0.669143E-04   0.631894E-06
   282   0.495080E+04   0.530811E+01   0.000000E+00   0.103241E+03   0.307906E-07   0.663410E-04   0.641520E-06
   283   0.492226E+04   0.544679E+01   0.000000E+00   0.104369E+03   0.306561E-07   0.657720E-04   0.651093E-06
   284   0.489345E+04   0.558752E+01   0.000000E+00   0.105472E+03   0.305225E-07   0.652074E-04   0.660615E-06
   285   0.486435E+04   0.573032E+01   0.000000E+00   0.106549E+03   0.303899E-07   0.646471E-04   0.670088E-06
   286   0.483489E+04   0.587503E+01   0.000000E+00   0.107594E+03   0.302581E-07   0.640910E-04   0.679514E-06
   287   0.480515E+04   0.602168E+01   0.000000E+00   0.108621E+03   0.301272E-07   0.635392E-04   0.688896E-06
   288   0.477519E+04   0.617027E+01   0.000000E+00   0.109614E+03   0.299972E-07   0.629915E-04   0.698235E-06
   289   0.474495E+04   0.632074E+01   0.000000E+00   0.110582E+03   0.298681E-07   0.624481E-04   0.707534E-06
   290   0.471449E+04   0.647296E+01   0.000000E+00   0.111525E+03   0.297399E-07   0.619089E-04   0.716795E-06
   291   0.468382E+04   0.662768E+01   0.000000E+00   0.112427E+03   0.296124E-07   0.613737E-04   0.726020E-06
   292   0.465263E+04   0.678379E+01   0.000000E+00   0.113311E+03   0.294859E-07   0.608427E-04   0.735211E-06
   293   0.462152E+04   0.694094E+01   0.000000E+00   0.114154E+03   0.293601E-07   0.603158E-04   0.744370E-06
   294   0.459005E+04   0.710061E+01   0.000000E+00   0.114980E+03   0.292352E-07   0.597930E-04   0.753500E-06
   295   0.455858E+04   0.726135E+01   0.000000E+00   0.115765E+03   0.291111E-07   0.592741E-04   0.762603E-06
   296   0.452673E+04   0.742464E+01   0.000000E+00   0.116524E+03   0.289878E-07   0.587593E-04   0.771680E-06
   297   0.449474E+04   0.758827E+01   0.000000E+00   0.117257E+03   0.288652E-07   0.582484E-04   0.780734E-06
   298   0.446246E+04   0.775447E+01   0.000000E+00   0.117950E+03   0.287435E-07   0.577415E-04   0.789767E-06
   299   0.443009E+04   0.792252E+01   0.000000E+00   0.118610E+03   0.286225E-07   0.572386E-04   0.798781E-06
   300   0.439750E+04   0.809094E+01   0.000000E+00   0.119236E+03   0.285023E-07   0.567395E-04   0.807779E-06
   301   0.436476E+04   0.826122E+01   0.000000E+00   0.119837E+03   0.283828E-07   0.562443E-04   0.816761E-06
   302   0.433194E+04   0.843264E+01   0.000000E+00   0.120412E+03   0.282641E-07   0.557529E-04   0.825723E-06
   303   0.429897E+04   0.860594E+01   0.000000E+00   0.120946E+03   0.281461E-07   0.552653E-04   0.834659E-06
   304   0.426584E+04   0.878114E+01   0.000000E+00   0.121439E+03   0.280288E-07   0.547813E-04   0.843566E-06
   305   0.423264E+04   0.895675E+01   0.000000E+00   0.121905E+03   0.279123E-07   0.543010E-04   0.852437E-06
   306   0.419928E+04   0.913353E+01   0.000000E+00   0.122338E+03   0.277965E-07   0.538243E-04   0.861266E-06
   307   0.416584E+04   0.931149E+01   0.000000E+00   0.122728E+03   0.276814E-07   0.533510E-04   0.870049E-06
   308   0.413233E+04   0.949211E+01   0.000000E+00   0.123100E+03   0.275670E-07   0.528812E-04   0.878781E-06
   309   0.409881E+04   0.967245E+01   0.000000E+00   0.123422E+03   0.274533E-07   0.524148E-04   0.887456E-06
   310   0.406514E+04   0.985324E+01   0.000000E+00   0.123716E+03   0.273403E-07   0.519518E-04   0.896069E-06
   311   0.403146E+04   0.100367E+02   0.000000E+00   0.123969E+03   0.272280E-07   0.514919E-04   0.904614E-06
   312   0.399778E+04   0.102200E+02   0.000000E+00   0.124194E+03   0.271164E-07   0.510353E-04   0.913087E-06
   313   0.396402E+04   0.104044E+02   0.000000E+00   0.124376E+03   0.270055E-07   0.505819E-04   0.921481E-06
   314   0.393026E+04   0.105901E+02   0.000000E+00   0.124531E+03   0.268953E-07   0.501315E-04   0.929792E-06
   315   0.389649E+04   0.107755E+02   0.000000E+00   0.124642E+03   0.267857E-07   0.496841E-04   0.938015E-06
   316   0.386271E+04   0.109622E+02   0.000000E+00   0.124718E+03   0.266768E-07   0.492397E-04   0.946144E-06
   317   0.382893E+04   0.111487E+02   0.000000E+00   0.124758E+03   0.265685E-07   0.487982E-04   0.954173E-06
   318   0.379515E+04   0.113372E+02   0.000000E+00   0.124762E+03   0.264609E-07   0.483595E-04   0.962098E-06
   319   0.376143E+04   0.115255E+02   0.000000E+00   0.124730E+03   0.263540E-07   0.479237E-04   0.969913E-06
   320   0.372779E+04   0.117143E+02   0.000000E+00   0.124669E+03   0.262476E-07   0.474905E-04   0.977613E-06
   321   0.369413E+04   0.119044E+02   0.000000E+00   0.124565E+03   0.261420E-07   0.470600E-04   0.985193E-06
   322   0.366055E+04   0.120936E+02   0.000000E+00   0.124423E+03   0.260369E-07   0.466320E-04   0.992647E-06
   323   0.362704E+04   0.122834E+02   0.000000E+00   0.124245E+03   0.259325E-07   0.462067E-04   0.999971E-06
   324   0.359360E+04   0.124745E+02   0.000000E+00   0.124023E+03   0.258287E-07   0.457838E-04   0.100716E-05
   325   0.356030E+04   0.126632E+02   0.000000E+00   0.123778E+03   0.257255E-07   0.453633E-04   0.101420E-05
   326   0.352699E+04   0.128540E+02   0.000000E+00   0.123481E+03   0.256230E-07   0.449451E-04   0.102110E-05
   327   0.349383E+04   0.130447E+02   0.000000E+00   0.123154E+03   0.255210E-07   0.445293E-04   0.102785E-05
   328   0.346081E+04   0.132345E+02   0.000000E+00   0.122797E+03   0.254196E-07   0.441156E-04   0.103444E-05
   329   0.342786E+04   0.134249E+02   0.000000E+00   0.122395E+03   0.253188E-07   0.437042E-04   0.104086E-05
   330   0.339505E+04   0.136144E+02   0.000000E+00   0.121955E+03   0.252186E-07   0.432948E-04   0.104712E-05
   331   0.336246E+04   0.138039E+02   0.000000E+00   0.121484E+03   0.251190E-07   0.428875E-04   0.105321E-05
   332   0.332993E+04   0.139940E+02   0.000000E+00   0.120982E+03   0.250200E-07   0.424822E-04   0.105912E-05
   333   0.329756E+04   0.141832E+02   0.000000E+00   0.120442E+03   0.249215E-07   0.420789E-04   0.106484E-05
   334   0.326539E+04   0.143724E+02   0.000000E+00   0.119864E+03   0.248236E-07   0.416773E-04   0.107037E-05
   335   0.323330E+04   0.145601E+02   0.000000E+00   0.119246E+03   0.247263E-07   0.412776E-04   0.107571E-05
   336   0.320142E+04   0.147476E+02   0.000000E+00   0.118597E+03   0.246295E-07   0.408797E-04   0.108085E-05
   337   0.316976E+04   0.149352E+02   0.000000E+00   0.117902E+03   0.245333E-07   0.404834E-04   0.108579E-05
   338   0.313824E+04   0.151212E+02   0.000000E+00   0.117182E+03   0.244376E-07   0.400887E-04   0.109051E-05
   339   0.310702E+04   0.153079E+02   0.000000E+00   0.116423E+03   0.243424E-07   0.396956E-04   0.109502E-05
   340   0.307593E+04   0.154931E+02   0.000000E+00   0.115640E+03   0.242478E-07   0.393041E-04   0.109931E-05
   341   0.304499E+04   0.156768E+02   0.000000E+00   0.114809E+03   0.241537E-07   0.389139E-04   0.110338E-05
   342   0.301434E+04   0.158612E+02   0.000000E+00   0.113945E+03   0.240601E-07   0.385251E-04   0.110721E-05
   343   0.298391E+04   0.160434E+02   0.000000E+00   0.113050E+03   0.239670E-07   0.381377E-04   0.111080E-05
   344   0.295377E+04   0.162249E+02   0.000000E+00   0.112121E+03   0.238744E-07   0.377515E-04   0.111415E-05
   345   0.292376E+04   0.164049E+02   0.000000E+00   0.111159E+03   0.237824E-07   0.373665E-04   0.111726E-05
   346   0.289405E+04   0.165849E+02   0.000000E+00   0.110172E+03   0.236908E-07   0.369827E-04   0.112011E-05
   347   0.286456E+04   0.167627E+02   0.000000E+00   0.109144E+03   0.235997E-07   0.365999E-04   0.112271E-05
   348   0.283536E+04   0.169391E+02   0.000000E+00   0.108082E+03   0.235092E-07   0.362181E-04   0.112504E-05
   349   0.280637E+04   0.171148E+02   0.000000E+00   0.106987E+03   0.234191E-07   0.358373E-04   0.112711E-05
   350   0.277767E+04   0.172884E+02   0.000000E+00   0.105866E+03   0.233294E-07   0.354574E-04   0.112890E-05
   351   0.274942E+04   0.174612E+02   0.000000E+00   0.104711E+03   0.232403E-07   0.350784E-04   0.113041E-05
   352   0.272123E+04   0.176326E+02   0.000000E+00   0.103521E+03   0.231516E-07   0.347002E-04   0.113166E-05
   353   0.269341E+04   0.178019E+02   0.000000E+00   0.102313E+03   0.230634E-07   0.343230E-04   0.113267E-05
   354   0.266581E+04   0.179697E+02   0.000000E+00   0.101063E+03   0.229756E-07   0.339467E-04   0.113345E-05
   355   0.263858E+04   0.181360E+02   0.000000E+00   0.997854E+02   0.228883E-07   0.335714E-04   0.113401E-05
   356   0.261166E+04   0.183008E+02   0.000000E+00   0.984884E+02   0.228014E-07   0.331973E-04   0.113437E-05
   357   0.258503E+04   0.184634E+02   0.000000E+00   0.971569E+02   0.227150E-07   0.328242E-04   0.113456E-05
   358   0.255879E+04   0.186230E+02   0.000000E+00   0.958054E+02   0.226291E-07   0.324522E-04   0.113457E-05
   359   0.253277E+04   0.187811E+02   0.000000E+00   0.944191E+02   0.225436E-07   0.320815E-04   0.113444E-05
   360   0.250714E+04   0.189377E+02   0.000000E+00   0.930089E+02   0.224585E-07   0.317120E-04   0.113418E-05
   361   0.248181E+04   0.190920E+02   0.000000E+00   0.915703E+02   0.223739E-07   0.313437E-04   0.113380E-05
   362   0.245687E+04   0.192439E+02   0.000000E+00   0.901061E+02   0.222897E-07   0.309769E-04   0.113332E-05
   363   0.243225E+04   0.193943E+02   0.000000E+00   0.886184E+02   0.222060E-07   0.306114E-04   0.113275E-05
   364   0.240801E+04   0.195409E+02   0.000000E+00   0.871034E+02   0.221227E-07   0.302473E-04   0.113212E-05
   365   0.238409E+04   0.196859E+02   0.000000E+00   0.855669E+02   0.220398E-07   0.298846E-04   0.113144E-05
   366   0.236056E+04   0.198286E+02   0.000000E+00   0.840058E+02   0.219573E-07   0.295235E-04   0.113072E-05
   367   0.233742E+04   0.199674E+02   0.000000E+00   0.824222E+02   0.218753E-07   0.291640E-04   0.112998E-05
   368   0.231454E+04   0.201046E+02   0.000000E+00   0.808176E+02   0.217937E-07   0.288060E-04   0.112924E-05
   369   0.229220E+04   0.202393E+02   0.000000E+00   0.791895E+02   0.217125E-07   0.284497E-04   0.112852E-05
   370   0.227018E+04   0.203710E+02   0.000000E+00   0.775430E+02   0.216317E-07   0.280951E-04   0.112782E-05
   371   0.224850E+04   0.204995E+02   0.000000E+00   0.758743E+02   0.215513E-07   0.277423E-04   0.112717E-05
   372   0.222721E+04   0.206255E+02   0.000000E+00   0.741877E+02   0.214713E-07   0.273912E-04   0.112658E-05
   373   0.220634E+04   0.207484E+02   0.000000E+00   0.724801E+02   0.213918E-07   0.270419E-04   0.112607E-05
   374   0.218587E+04   0.208688E+02   0.000000E+00   0.707552E+02   0.213126E-07   0.266945E-04   0.112565E-05
   375   0.216573E+04   0.209860E+02   0.000000E+00   0.690128E+02   0.212339E-07   0.263491E-04   0.112534E-05
   376   0.214608E+04   0.211007E+02   0.000000E+00   0.672527E+02   0.211555E-07   0.260055E-04   0.112517E-05
   377   0.212685E+04   0.212115E+02   0.000000E+00   0.654779E+02   0.210775E-07   0.256640E-04   0.112513E-05
   378   0.210795E+04   0.213190E+02   0.000000E+00   0.636852E+02   0.209999E-07   0.253246E-04   0.112526E-05
   379   0.208947E+04   0.214240E+02   0.000000E+00   0.618790E+02   0.209227E-07   0.249873E-04   0.112556E-05
   380   0.207149E+04   0.215265E+02   0.000000E+00   0.600570E+02   0.208459E-07   0.246521E-04   0.112605E-05
   381   0.205385E+04   0.216227E+02   0.000000E+00   0.582219E+02   0.207695E-07   0.243191E-04   0.112675E-05
   382   0.203656E+04   0.217178E+02   0.000000E+00   0.563744E+02   0.206935E-07   0.239883E-04   0.112767E-05
   383   0.201976E+04   0.218089E+02   0.000000E+00   0.545129E+02   0.206178E-07   0.236598E-04   0.112884E-05
   384   0.200347E+04   0.218959E+02   0.000000E+00   0.526410E+02   0.205425E-07   0.233336E-04   0.113026E-05
   385   0.198746E+04   0.219811E+02   0.000000E+00   0.507571E+02   0.204676E-07   0.230098E-04   0.113196E-05
   386   0.197195E+04   0.220622E+02   0.000000E+00   0.488632E+02   0.203930E-07   0.226884E-04   0.113394E-05
   387   0.195680E+04   0.221391E+02   0.000000E+00   0.469593E+02   0.203188E-07   0.223695E-04   0.113623E-05
   388   0.194208E+04   0.222127E+02   0.000000E+00   0.450468E+02   0.202449E-07   0.220531E-04   0.113884E-05
   389   0.192780E+04   0.222807E+02   0.000000E+00   0.431255E+02   0.201715E-07   0.217392E-04   0.114180E-05
   390   0.191395E+04   0.223483E+02   0.000000E+00   0.411975E+02   0.200983E-07   0.214279E-04   0.114510E-05
   391   0.190054E+04   0.224110E+02   0.000000E+00   0.392612E+02   0.200256E-07   0.211193E-04   0.114877E-05
   392   0.188750E+04   0.224717E+02   0.000000E+00   0.373195E+02   0.199531E-07   0.208133E-04   0.115284E-05
   393   0.187498E+04   0.225275E+02   0.000000E+00   0.353715E+02   0.198811E-07   0.205101E-04   0.115730E-05
   394   0.186283E+04   0.225798E+02   0.000000E+00   0.334192E+02   0.198093E-07   0.202096E-04   0.116218E-05
   395   0.185105E+04   0.226280E+02   0.000000E+00   0.314612E+02   0.197379E-07   0.199120E-04   0.116750E-05
   396   0.183979E+04   0.226727E+02   0.000000E+00   0.295009E+02   0.196669E-07   0.196172E-04   0.117327E-05
   397   0.182884E+04   0.227138E+02   0.000000E+00   0.275367E+02   0.195961E-07   0.193254E-04   0.117951E-05
   398   0.181841E+04   0.227508E+02   0.000000E+00   0.255699E+02   0.195258E-07   0.190365E-04   0.118624E-05
   399   0.180836E+04   0.227842E+02   0.000000E+00   0.236013E+02   0.194557E-07   0.187506E-04   0.119346E-05
   400   0.179869E+04   0.228141E+02   0.000000E+00   0.216316E+02   0.193860E-07   0.184678E-04   0.120120E-05
   401   0.178948E+04   0.228397E+02   0.000000E+00   0.196614E+02   0.193165E-07   0.181880E-04   0.120946E-05
   402   0.178073E+04   0.228610E+02   0.000000E+00   0.176915E+02   0.192474E-07   0.179112E-04   0.121823E-05
   403   0.177237E+04   0.228795E+02   0.000000E+00   0.157228E+02   0.191787E-07   0.176375E-04   0.122748E-05
