#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   324   0.359356E+04   0.124032E+03   0.464221E-04   0.124032E+03   0.124740E+02   0.102014E-05   0.464221E-04   0.102014E-05   0.258268E-07
   325   0.356028E+04   0.123788E+03   0.460000E-04   0.123788E+03   0.126627E+02   0.102665E-05   0.460000E-04   0.102665E-05   0.257236E-07
   326   0.352698E+04   0.123491E+03   0.455801E-04   0.123491E+03   0.128535E+02   0.103301E-05   0.455801E-04   0.103301E-05   0.256211E-07
   327   0.349383E+04   0.123164E+03   0.451622E-04   0.123164E+03   0.130441E+02   0.103920E-05   0.451622E-04   0.103920E-05   0.255191E-07
   328   0.346083E+04   0.122806E+03   0.447463E-04   0.122806E+03   0.132338E+02   0.104523E-05   0.447463E-04   0.104523E-05   0.254178E-07
   329   0.342789E+04   0.122404E+03   0.443324E-04   0.122404E+03   0.134242E+02   0.105110E-05   0.443324E-04   0.105110E-05   0.253171E-07
   330   0.339510E+04   0.121964E+03   0.439204E-04   0.121964E+03   0.136137E+02   0.105678E-05   0.439204E-04   0.105678E-05   0.252169E-07
   331   0.336252E+04   0.121493E+03   0.435102E-04   0.121493E+03   0.138031E+02   0.106230E-05   0.435102E-04   0.106230E-05   0.251173E-07
   332   0.333001E+04   0.120991E+03   0.431020E-04   0.120991E+03   0.139931E+02   0.106763E-05   0.431020E-04   0.106763E-05   0.250183E-07
   333   0.329765E+04   0.120451E+03   0.426954E-04   0.120451E+03   0.141824E+02   0.107277E-05   0.426954E-04   0.107277E-05   0.249199E-07
   334   0.326550E+04   0.119872E+03   0.422907E-04   0.119872E+03   0.143715E+02   0.107772E-05   0.422907E-04   0.107772E-05   0.248220E-07
   335   0.323342E+04   0.119255E+03   0.418876E-04   0.119255E+03   0.145591E+02   0.108248E-05   0.418876E-04   0.108248E-05   0.247247E-07
   336   0.320156E+04   0.118606E+03   0.414861E-04   0.118606E+03   0.147466E+02   0.108704E-05   0.414861E-04   0.108704E-05   0.246279E-07
   337   0.316991E+04   0.117910E+03   0.410863E-04   0.117910E+03   0.149341E+02   0.109139E-05   0.410863E-04   0.109139E-05   0.245317E-07
   338   0.313841E+04   0.117191E+03   0.406880E-04   0.117191E+03   0.151201E+02   0.109554E-05   0.406880E-04   0.109554E-05   0.244361E-07
   339   0.310720E+04   0.116431E+03   0.402912E-04   0.116431E+03   0.153068E+02   0.109947E-05   0.402912E-04   0.109947E-05   0.243409E-07
   340   0.307613E+04   0.115648E+03   0.398958E-04   0.115648E+03   0.154919E+02   0.110318E-05   0.398958E-04   0.110318E-05   0.242463E-07
   341   0.304520E+04   0.114817E+03   0.395019E-04   0.114817E+03   0.156756E+02   0.110668E-05   0.395019E-04   0.110668E-05   0.241523E-07
   342   0.301457E+04   0.113953E+03   0.391093E-04   0.113953E+03   0.158600E+02   0.110994E-05   0.391093E-04   0.110994E-05   0.240587E-07
   343   0.298415E+04   0.113057E+03   0.387181E-04   0.113057E+03   0.160421E+02   0.111298E-05   0.387181E-04   0.111298E-05   0.239657E-07
   344   0.295402E+04   0.112128E+03   0.383281E-04   0.112128E+03   0.162236E+02   0.111578E-05   0.383281E-04   0.111578E-05   0.238731E-07
   345   0.292403E+04   0.111166E+03   0.379393E-04   0.111166E+03   0.164035E+02   0.111834E-05   0.379393E-04   0.111834E-05   0.237811E-07
   346   0.289434E+04   0.110179E+03   0.375518E-04   0.110179E+03   0.165835E+02   0.112065E-05   0.375518E-04   0.112065E-05   0.236896E-07
   347   0.286486E+04   0.109151E+03   0.371653E-04   0.109151E+03   0.167613E+02   0.112272E-05   0.371653E-04   0.112272E-05   0.235985E-07
   348   0.283567E+04   0.108089E+03   0.367799E-04   0.108089E+03   0.169377E+02   0.112454E-05   0.367799E-04   0.112454E-05   0.235080E-07
   349   0.280669E+04   0.106994E+03   0.363956E-04   0.106994E+03   0.171134E+02   0.112609E-05   0.363956E-04   0.112609E-05   0.234179E-07
   350   0.277801E+04   0.105872E+03   0.360123E-04   0.105872E+03   0.172869E+02   0.112739E-05   0.360123E-04   0.112739E-05   0.233283E-07
   351   0.274976E+04   0.104717E+03   0.356299E-04   0.104717E+03   0.174597E+02   0.112842E-05   0.356299E-04   0.112842E-05   0.232392E-07
   352   0.272159E+04   0.103527E+03   0.352485E-04   0.103527E+03   0.176311E+02   0.112921E-05   0.352485E-04   0.112921E-05   0.231505E-07
   353   0.269378E+04   0.102319E+03   0.348682E-04   0.102319E+03   0.178003E+02   0.112975E-05   0.348682E-04   0.112975E-05   0.230623E-07
   354   0.266619E+04   0.101068E+03   0.344889E-04   0.101068E+03   0.179681E+02   0.113008E-05   0.344889E-04   0.113008E-05   0.229746E-07
   355   0.263898E+04   0.997908E+02   0.341107E-04   0.997908E+02   0.181344E+02   0.113021E-05   0.341107E-04   0.113021E-05   0.228873E-07
   356   0.261206E+04   0.984937E+02   0.337337E-04   0.984937E+02   0.182992E+02   0.113016E-05   0.337337E-04   0.113016E-05   0.228005E-07
   357   0.258545E+04   0.971619E+02   0.333579E-04   0.971619E+02   0.184618E+02   0.112993E-05   0.333579E-04   0.112993E-05   0.227141E-07
   358   0.255921E+04   0.958102E+02   0.329833E-04   0.958102E+02   0.186214E+02   0.112955E-05   0.329833E-04   0.112955E-05   0.226282E-07
   359   0.253321E+04   0.944237E+02   0.326101E-04   0.944237E+02   0.187795E+02   0.112903E-05   0.326101E-04   0.112903E-05   0.225427E-07
   360   0.250758E+04   0.930133E+02   0.322381E-04   0.930133E+02   0.189360E+02   0.112839E-05   0.322381E-04   0.112839E-05   0.224577E-07
   361   0.248227E+04   0.915745E+02   0.318675E-04   0.915745E+02   0.190903E+02   0.112765E-05   0.318675E-04   0.112765E-05   0.223731E-07
   362   0.245734E+04   0.901100E+02   0.314984E-04   0.901100E+02   0.192423E+02   0.112681E-05   0.314984E-04   0.112681E-05   0.222889E-07
   363   0.243272E+04   0.886221E+02   0.311307E-04   0.886221E+02   0.193927E+02   0.112590E-05   0.311307E-04   0.112590E-05   0.222052E-07
   364   0.240849E+04   0.871069E+02   0.307644E-04   0.871069E+02   0.195393E+02   0.112494E-05   0.307644E-04   0.112494E-05   0.221219E-07
   365   0.238457E+04   0.855702E+02   0.303998E-04   0.855702E+02   0.196843E+02   0.112394E-05   0.303998E-04   0.112394E-05   0.220391E-07
   366   0.236105E+04   0.840089E+02   0.300367E-04   0.840089E+02   0.198269E+02   0.112291E-05   0.300367E-04   0.112291E-05   0.219566E-07
   367   0.233792E+04   0.824251E+02   0.296752E-04   0.824251E+02   0.199657E+02   0.112187E-05   0.296752E-04   0.112187E-05   0.218746E-07
   368   0.231504E+04   0.808203E+02   0.293155E-04   0.808203E+02   0.201029E+02   0.112084E-05   0.293155E-04   0.112084E-05   0.217930E-07
   369   0.229271E+04   0.791919E+02   0.289574E-04   0.791919E+02   0.202377E+02   0.111983E-05   0.289574E-04   0.111983E-05   0.217119E-07
   370   0.227070E+04   0.775452E+02   0.286011E-04   0.775452E+02   0.203693E+02   0.111887E-05   0.286011E-04   0.111887E-05   0.216311E-07
   371   0.224902E+04   0.758763E+02   0.282465E-04   0.758763E+02   0.204978E+02   0.111796E-05   0.282465E-04   0.111796E-05   0.215507E-07
   372   0.222775E+04   0.741895E+02   0.278939E-04   0.741895E+02   0.206239E+02   0.111712E-05   0.278939E-04   0.111712E-05   0.214708E-07
   373   0.220687E+04   0.724817E+02   0.275431E-04   0.724817E+02   0.207468E+02   0.111637E-05   0.275431E-04   0.111637E-05   0.213913E-07
   374   0.218641E+04   0.707566E+02   0.271942E-04   0.707566E+02   0.208672E+02   0.111572E-05   0.271942E-04   0.111572E-05   0.213121E-07
   375   0.216628E+04   0.690139E+02   0.268473E-04   0.690139E+02   0.209844E+02   0.111519E-05   0.268473E-04   0.111519E-05   0.212334E-07
   376   0.214664E+04   0.672536E+02   0.265024E-04   0.672536E+02   0.210992E+02   0.111480E-05   0.265024E-04   0.111480E-05   0.211550E-07
   377   0.212740E+04   0.654786E+02   0.261596E-04   0.654786E+02   0.212099E+02   0.111457E-05   0.261596E-04   0.111457E-05   0.210771E-07
   378   0.210851E+04   0.636857E+02   0.258188E-04   0.636857E+02   0.213175E+02   0.111450E-05   0.258188E-04   0.111450E-05   0.209995E-07
   379   0.209004E+04   0.618793E+02   0.254802E-04   0.618793E+02   0.214225E+02   0.111461E-05   0.254802E-04   0.111461E-05   0.209224E-07
   380   0.207206E+04   0.600570E+02   0.251438E-04   0.600570E+02   0.215250E+02   0.111493E-05   0.251438E-04   0.111493E-05   0.208456E-07
   381   0.205442E+04   0.582217E+02   0.248096E-04   0.582217E+02   0.216212E+02   0.111546E-05   0.248096E-04   0.111546E-05   0.207692E-07
   382   0.203714E+04   0.563741E+02   0.244777E-04   0.563741E+02   0.217164E+02   0.111623E-05   0.244777E-04   0.111623E-05   0.206931E-07
   383   0.202035E+04   0.545124E+02   0.241480E-04   0.545124E+02   0.218075E+02   0.111725E-05   0.241480E-04   0.111725E-05   0.206175E-07
   384   0.200406E+04   0.526403E+02   0.238208E-04   0.526403E+02   0.218946E+02   0.111853E-05   0.238208E-04   0.111853E-05   0.205422E-07
   385   0.198805E+04   0.507561E+02   0.234959E-04   0.507561E+02   0.219798E+02   0.112009E-05   0.234959E-04   0.112009E-05   0.204673E-07
   386   0.197254E+04   0.488621E+02   0.231734E-04   0.488621E+02   0.220609E+02   0.112195E-05   0.231734E-04   0.112195E-05   0.203927E-07
   387   0.195739E+04   0.469580E+02   0.228535E-04   0.469580E+02   0.221379E+02   0.112413E-05   0.228535E-04   0.112413E-05   0.203186E-07
   388   0.194268E+04   0.450453E+02   0.225360E-04   0.450453E+02   0.222116E+02   0.112663E-05   0.225360E-04   0.112663E-05   0.202447E-07
   389   0.192840E+04   0.431238E+02   0.222212E-04   0.431238E+02   0.222796E+02   0.112948E-05   0.222212E-04   0.112948E-05   0.201713E-07
   390   0.191455E+04   0.411956E+02   0.219089E-04   0.411956E+02   0.223472E+02   0.113269E-05   0.219089E-04   0.113269E-05   0.200982E-07
   391   0.190115E+04   0.392592E+02   0.215993E-04   0.392592E+02   0.224099E+02   0.113629E-05   0.215993E-04   0.113629E-05   0.200254E-07
   392   0.188811E+04   0.373173E+02   0.212924E-04   0.373173E+02   0.224707E+02   0.114027E-05   0.212924E-04   0.114027E-05   0.199530E-07
   393   0.187559E+04   0.353691E+02   0.209882E-04   0.353691E+02   0.225265E+02   0.114466E-05   0.209882E-04   0.114466E-05   0.198809E-07
   394   0.186344E+04   0.334167E+02   0.206868E-04   0.334167E+02   0.225789E+02   0.114949E-05   0.206868E-04   0.114949E-05   0.198092E-07
   395   0.185166E+04   0.314585E+02   0.203882E-04   0.314585E+02   0.226271E+02   0.115475E-05   0.203882E-04   0.115475E-05   0.197378E-07
   396   0.184041E+04   0.294980E+02   0.200924E-04   0.294980E+02   0.226719E+02   0.116047E-05   0.200924E-04   0.116047E-05   0.196668E-07
   397   0.182946E+04   0.275337E+02   0.197996E-04   0.275337E+02   0.227131E+02   0.116667E-05   0.197996E-04   0.116667E-05   0.195961E-07
   398   0.181903E+04   0.255668E+02   0.195097E-04   0.255668E+02   0.227501E+02   0.117336E-05   0.195097E-04   0.117336E-05   0.195257E-07
   399   0.180898E+04   0.235981E+02   0.192228E-04   0.235981E+02   0.227836E+02   0.118055E-05   0.192228E-04   0.118055E-05   0.194557E-07
   400   0.179931E+04   0.216282E+02   0.189390E-04   0.216282E+02   0.228136E+02   0.118827E-05   0.189390E-04   0.118827E-05   0.193860E-07
   401   0.179011E+04   0.196579E+02   0.186582E-04   0.196579E+02   0.228393E+02   0.119652E-05   0.186582E-04   0.119652E-05   0.193166E-07
   402   0.178136E+04   0.176879E+02   0.183804E-04   0.176879E+02   0.228606E+02   0.120528E-05   0.183804E-04   0.120528E-05   0.192475E-07
   403   0.177299E+04   0.157191E+02   0.181056E-04   0.157191E+02   0.228791E+02   0.121453E-05   0.181056E-04   0.121453E-05   0.191787E-07
   404   0.176502E+04   0.137530E+02   0.178337E-04   0.137530E+02   0.228933E+02   0.122423E-05   0.178337E-04   0.122423E-05   0.191103E-07
   405   0.175751E+04   0.117891E+02   0.175647E-04   0.117891E+02   0.229031E+02   0.123436E-05   0.175647E-04   0.123436E-05   0.190421E-07
   406   0.175031E+04   0.982951E+01   0.172984E-04   0.982951E+01   0.229099E+02   0.124489E-05   0.172984E-04   0.124489E-05   0.189743E-07
   407   0.174359E+04   0.787298E+01   0.170349E-04   0.787298E+01   0.229123E+02   0.125580E-05   0.170349E-04   0.125580E-05   0.189068E-07
   408   0.173726E+04   0.592405E+01   0.167741E-04   0.592405E+01   0.229109E+02   0.126705E-05   0.167741E-04   0.126705E-05   0.188397E-07
   409   0.173140E+04   0.398060E+01   0.165159E-04   0.398060E+01   0.229065E+02   0.127861E-05   0.165159E-04   0.127861E-05   0.187728E-07
   410   0.172586E+04   0.204346E+01   0.162602E-04   0.204346E+01   0.228968E+02   0.129047E-05   0.162602E-04   0.129047E-05   0.187062E-07
   411   0.172080E+04   0.114971E+00   0.160071E-04   0.114971E+00   0.228841E+02   0.130259E-05   0.160071E-04   0.130259E-05   0.186400E-07
   412   0.171606E+04  -0.180550E+01   0.157564E-04  -0.180550E+01   0.228675E+02   0.131495E-05   0.157564E-04   0.131495E-05   0.185740E-07
   413   0.171173E+04  -0.371636E+01   0.155081E-04  -0.371636E+01   0.228470E+02   0.132751E-05   0.155081E-04   0.132751E-05   0.185084E-07
   414   0.170773E+04  -0.561751E+01   0.152622E-04  -0.561751E+01   0.228226E+02   0.134025E-05   0.152622E-04   0.134025E-05   0.184430E-07
   415   0.170421E+04  -0.750662E+01   0.150186E-04  -0.750662E+01   0.227951E+02   0.135315E-05   0.150186E-04   0.135315E-05   0.183780E-07
   416   0.170102E+04  -0.938506E+01   0.147772E-04  -0.938506E+01   0.227628E+02   0.136616E-05   0.147772E-04   0.136616E-05   0.183132E-07
   417   0.169817E+04  -0.112520E+02   0.145379E-04  -0.112520E+02   0.227272E+02   0.137928E-05   0.145379E-04   0.137928E-05   0.182488E-07
   418   0.169573E+04  -0.131043E+02   0.143008E-04  -0.131043E+02   0.226862E+02   0.139246E-05   0.143008E-04   0.139246E-05   0.181846E-07
   419   0.169370E+04  -0.149427E+02   0.140657E-04  -0.149427E+02   0.226426E+02   0.140569E-05   0.140657E-04   0.140569E-05   0.181208E-07
   420   0.169201E+04  -0.167670E+02   0.138327E-04  -0.167670E+02   0.225957E+02   0.141892E-05   0.138327E-04   0.141892E-05   0.180572E-07
   421   0.169074E+04  -0.185757E+02   0.136016E-04  -0.185757E+02   0.225446E+02   0.143215E-05   0.136016E-04   0.143215E-05   0.179939E-07
   422   0.168981E+04  -0.203693E+02   0.133724E-04  -0.203693E+02   0.224894E+02   0.144533E-05   0.133724E-04   0.144533E-05   0.179309E-07
   423   0.168915E+04  -0.221457E+02   0.131450E-04  -0.221457E+02   0.224301E+02   0.145844E-05   0.131450E-04   0.145844E-05   0.178683E-07
   424   0.168884E+04  -0.239053E+02   0.129194E-04  -0.239053E+02   0.223673E+02   0.147146E-05   0.129194E-04   0.147146E-05   0.178059E-07
   425   0.168895E+04  -0.256458E+02   0.126955E-04  -0.256458E+02   0.223002E+02   0.148435E-05   0.126955E-04   0.148435E-05   0.177437E-07
   426   0.168941E+04  -0.273680E+02   0.124733E-04  -0.273680E+02   0.222304E+02   0.149708E-05   0.124733E-04   0.149708E-05   0.176819E-07
   427   0.169015E+04  -0.290724E+02   0.122527E-04  -0.290724E+02   0.221564E+02   0.150964E-05   0.122527E-04   0.150964E-05   0.176203E-07
   428   0.169124E+04  -0.307551E+02   0.120337E-04  -0.307551E+02   0.220788E+02   0.152199E-05   0.120337E-04   0.152199E-05   0.175591E-07
   429   0.169261E+04  -0.324177E+02   0.118162E-04  -0.324177E+02   0.219975E+02   0.153410E-05   0.118162E-04   0.153410E-05   0.174981E-07
   430   0.169441E+04  -0.340600E+02   0.116001E-04  -0.340600E+02   0.219134E+02   0.154596E-05   0.116001E-04   0.154596E-05   0.174374E-07
   431   0.169650E+04  -0.356804E+02   0.113853E-04  -0.356804E+02   0.218249E+02   0.155751E-05   0.113853E-04   0.155751E-05   0.173769E-07
   432   0.169880E+04  -0.372795E+02   0.111720E-04  -0.372795E+02   0.217328E+02   0.156876E-05   0.111720E-04   0.156876E-05   0.173168E-07
   433   0.170153E+04  -0.388542E+02   0.109598E-04  -0.388542E+02   0.216384E+02   0.157965E-05   0.109598E-04   0.157965E-05   0.172569E-07
   434   0.170448E+04  -0.404075E+02   0.107489E-04  -0.404075E+02   0.215395E+02   0.159017E-05   0.107489E-04   0.159017E-05   0.171973E-07
   435   0.170772E+04  -0.419370E+02   0.105392E-04  -0.419370E+02   0.214383E+02   0.160029E-05   0.105392E-04   0.160029E-05   0.171379E-07
   436   0.171132E+04  -0.434425E+02   0.103306E-04  -0.434425E+02   0.213334E+02   0.160998E-05   0.103306E-04   0.160998E-05   0.170789E-07
   437   0.171522E+04  -0.449226E+02   0.101230E-04  -0.449226E+02   0.212246E+02   0.161921E-05   0.101230E-04   0.161921E-05   0.170200E-07
   438   0.171934E+04  -0.463770E+02   0.991638E-05  -0.463770E+02   0.211128E+02   0.162796E-05   0.991638E-05   0.162796E-05   0.169615E-07
   439   0.172383E+04  -0.478072E+02   0.971072E-05  -0.478072E+02   0.209985E+02   0.163620E-05   0.971072E-05   0.163620E-05   0.169032E-07
   440   0.172855E+04  -0.492101E+02   0.950594E-05  -0.492101E+02   0.208803E+02   0.164390E-05   0.950594E-05   0.164390E-05   0.168452E-07
   441   0.173356E+04  -0.505878E+02   0.930197E-05  -0.505878E+02   0.207590E+02   0.165102E-05   0.930197E-05   0.165102E-05   0.167875E-07
   442   0.173873E+04  -0.519379E+02   0.909877E-05  -0.519379E+02   0.206344E+02   0.165756E-05   0.909877E-05   0.165756E-05   0.167300E-07
   443   0.174428E+04  -0.532612E+02   0.889629E-05  -0.532612E+02   0.205073E+02   0.166347E-05   0.889629E-05   0.166347E-05   0.166727E-07
   444   0.175006E+04  -0.545560E+02   0.869445E-05  -0.545560E+02   0.203777E+02   0.166873E-05   0.869445E-05   0.166873E-05   0.166158E-07
   445   0.175607E+04  -0.558230E+02   0.849321E-05  -0.558230E+02   0.202432E+02   0.167331E-05   0.849321E-05   0.167331E-05   0.165590E-07
   446   0.176224E+04  -0.570605E+02   0.829251E-05  -0.570605E+02   0.201077E+02   0.167719E-05   0.829251E-05   0.167719E-05   0.165026E-07
   447   0.176871E+04  -0.582708E+02   0.809229E-05  -0.582708E+02   0.199696E+02   0.168033E-05   0.809229E-05   0.168033E-05   0.164463E-07
   448   0.177536E+04  -0.594521E+02   0.789250E-05  -0.594521E+02   0.198273E+02   0.168271E-05   0.789250E-05   0.168271E-05   0.163904E-07
   449   0.178231E+04  -0.606030E+02   0.769308E-05  -0.606030E+02   0.196831E+02   0.168430E-05   0.769308E-05   0.168430E-05   0.163347E-07
   450   0.178951E+04  -0.617254E+02   0.749398E-05  -0.617254E+02   0.195369E+02   0.168507E-05   0.749398E-05   0.168507E-05   0.162792E-07
   451   0.179687E+04  -0.628172E+02   0.729516E-05  -0.628172E+02   0.193873E+02   0.168501E-05   0.729516E-05   0.168501E-05   0.162240E-07
   452   0.180441E+04  -0.638802E+02   0.709670E-05  -0.638802E+02   0.192356E+02   0.168413E-05   0.709670E-05   0.168413E-05   0.161690E-07
   453   0.181226E+04  -0.649121E+02   0.689873E-05  -0.649121E+02   0.190820E+02   0.168244E-05   0.689873E-05   0.168244E-05   0.161143E-07
   454   0.182020E+04  -0.659139E+02   0.670133E-05  -0.659139E+02   0.189255E+02   0.167997E-05   0.670133E-05   0.167997E-05   0.160598E-07
   455   0.182831E+04  -0.668855E+02   0.650464E-05  -0.668855E+02   0.187671E+02   0.167674E-05   0.650464E-05   0.167674E-05   0.160055E-07
   456   0.183673E+04  -0.678199E+02   0.630874E-05  -0.678199E+02   0.186058E+02   0.167276E-05   0.630874E-05   0.167276E-05   0.159515E-07
   457   0.184517E+04  -0.687310E+02   0.611376E-05  -0.687310E+02   0.184433E+02   0.166807E-05   0.611376E-05   0.166807E-05   0.158977E-07
   458   0.185386E+04  -0.695999E+02   0.591979E-05  -0.695999E+02   0.182787E+02   0.166267E-05   0.591979E-05   0.166267E-05   0.158442E-07
   459   0.186271E+04  -0.704420E+02   0.572696E-05  -0.704420E+02   0.181127E+02   0.165660E-05   0.572696E-05   0.165660E-05   0.157909E-07
   460   0.187173E+04  -0.712510E+02   0.553537E-05  -0.712510E+02   0.179439E+02   0.164986E-05   0.553537E-05   0.164986E-05   0.157379E-07
   461   0.188084E+04  -0.720276E+02   0.534512E-05  -0.720276E+02   0.177738E+02   0.164249E-05   0.534512E-05   0.164249E-05   0.156850E-07
   462   0.189011E+04  -0.727654E+02   0.515633E-05  -0.727654E+02   0.176016E+02   0.163450E-05   0.515633E-05   0.163450E-05   0.156324E-07
   463   0.189948E+04  -0.734828E+02   0.496910E-05  -0.734828E+02   0.174287E+02   0.162591E-05   0.496910E-05   0.162591E-05   0.155801E-07
   464   0.190894E+04  -0.741498E+02   0.478355E-05  -0.741498E+02   0.172545E+02   0.161675E-05   0.478355E-05   0.161675E-05   0.155279E-07
   465   0.191849E+04  -0.747959E+02   0.459978E-05  -0.747959E+02   0.170789E+02   0.160702E-05   0.459978E-05   0.160702E-05   0.154760E-07
   466   0.192821E+04  -0.753985E+02   0.441791E-05  -0.753985E+02   0.169011E+02   0.159677E-05   0.441791E-05   0.159677E-05   0.154244E-07
   467   0.193809E+04  -0.759722E+02   0.423804E-05  -0.759722E+02   0.167227E+02   0.158600E-05   0.423804E-05   0.158600E-05   0.153729E-07
   468   0.194799E+04  -0.765094E+02   0.406027E-05  -0.765094E+02   0.165436E+02   0.157473E-05   0.406027E-05   0.157473E-05   0.153217E-07
   469   0.195797E+04  -0.770172E+02   0.388473E-05  -0.770172E+02   0.163623E+02   0.156299E-05   0.388473E-05   0.156299E-05   0.152707E-07
   470   0.196813E+04  -0.774879E+02   0.371151E-05  -0.774879E+02   0.161811E+02   0.155079E-05   0.371151E-05   0.155079E-05   0.152199E-07
   471   0.197815E+04  -0.779212E+02   0.354074E-05  -0.779212E+02   0.159999E+02   0.153817E-05   0.354074E-05   0.153817E-05   0.151694E-07
   472   0.198841E+04  -0.783244E+02   0.337250E-05  -0.783244E+02   0.158172E+02   0.152513E-05   0.337250E-05   0.152513E-05   0.151191E-07
   473   0.199869E+04  -0.786898E+02   0.320693E-05  -0.786898E+02   0.156338E+02   0.151170E-05   0.320693E-05   0.151170E-05   0.150690E-07
   474   0.200905E+04  -0.790245E+02   0.304412E-05  -0.790245E+02   0.154504E+02   0.149790E-05   0.304412E-05   0.149790E-05   0.150191E-07
   475   0.201951E+04  -0.793208E+02   0.288418E-05  -0.793208E+02   0.152655E+02   0.148375E-05   0.288418E-05   0.148375E-05   0.149694E-07
   476   0.202990E+04  -0.795807E+02   0.272722E-05  -0.795807E+02   0.150814E+02   0.146927E-05   0.272722E-05   0.146927E-05   0.149199E-07
   477   0.204032E+04  -0.798136E+02   0.257335E-05  -0.798136E+02   0.148965E+02   0.145447E-05   0.257335E-05   0.145447E-05   0.148707E-07
   478   0.205082E+04  -0.800007E+02   0.242269E-05  -0.800007E+02   0.147108E+02   0.143939E-05   0.242269E-05   0.143939E-05   0.148217E-07
   479   0.206133E+04  -0.801663E+02   0.227533E-05  -0.801663E+02   0.145258E+02   0.142405E-05   0.227533E-05   0.142405E-05   0.147729E-07
   480   0.207186E+04  -0.802907E+02   0.213139E-05  -0.802907E+02   0.143407E+02   0.140845E-05   0.213139E-05   0.140845E-05   0.147243E-07
   481   0.208241E+04  -0.803774E+02   0.199098E-05  -0.803774E+02   0.141556E+02   0.139263E-05   0.199098E-05   0.139263E-05   0.146759E-07
   482   0.209304E+04  -0.804321E+02   0.185420E-05  -0.804321E+02   0.139711E+02   0.137660E-05   0.185420E-05   0.137660E-05   0.146277E-07
   483   0.210354E+04  -0.804568E+02   0.172117E-05  -0.804568E+02   0.137866E+02   0.136039E-05   0.172117E-05   0.136039E-05   0.145797E-07
   484   0.211398E+04  -0.804453E+02   0.159199E-05  -0.804453E+02   0.136027E+02   0.134401E-05   0.159199E-05   0.134401E-05   0.145320E-07
   485   0.212458E+04  -0.803988E+02   0.146677E-05  -0.803988E+02   0.134187E+02   0.132748E-05   0.146677E-05   0.132748E-05   0.144844E-07
   486   0.213512E+04  -0.803192E+02   0.134563E-05  -0.803192E+02   0.132361E+02   0.131083E-05   0.134563E-05   0.131083E-05   0.144371E-07
   487   0.214560E+04  -0.802064E+02   0.122867E-05  -0.802064E+02   0.130541E+02   0.129408E-05   0.122867E-05   0.129408E-05   0.143899E-07
   488   0.215602E+04  -0.800593E+02   0.111599E-05  -0.800593E+02   0.128719E+02   0.127725E-05   0.111599E-05   0.127725E-05   0.143430E-07
   489   0.216645E+04  -0.798791E+02   0.100772E-05  -0.798791E+02   0.126911E+02   0.126035E-05   0.100772E-05   0.126035E-05   0.142962E-07
   490   0.217690E+04  -0.796649E+02   0.903953E-06  -0.796649E+02   0.125116E+02   0.124341E-05   0.903953E-06   0.124341E-05   0.142497E-07
   491   0.218713E+04  -0.794194E+02   0.804803E-06  -0.794194E+02   0.123327E+02   0.122645E-05   0.804803E-06   0.122645E-05   0.142033E-07
   492   0.219746E+04  -0.791415E+02   0.710378E-06  -0.791415E+02   0.121551E+02   0.120949E-05   0.710378E-06   0.120949E-05   0.141572E-07
   493   0.220772E+04  -0.788295E+02   0.620788E-06  -0.788295E+02   0.119773E+02   0.119255E-05   0.620788E-06   0.119255E-05   0.141112E-07
   494   0.221791E+04  -0.784869E+02   0.536141E-06  -0.784869E+02   0.118023E+02   0.117565E-05   0.536141E-06   0.117565E-05   0.140655E-07
   495   0.222798E+04  -0.781119E+02   0.456546E-06  -0.781119E+02   0.116278E+02   0.115881E-05   0.456546E-06   0.115881E-05   0.140199E-07
   496   0.223798E+04  -0.777058E+02   0.382113E-06  -0.777058E+02   0.114553E+02   0.114206E-05   0.382113E-06   0.114206E-05   0.139745E-07
   497   0.224791E+04  -0.772675E+02   0.312950E-06  -0.772675E+02   0.112841E+02   0.112540E-05   0.312950E-06   0.112540E-05   0.139293E-07
   498   0.225779E+04  -0.767998E+02   0.249166E-06  -0.767998E+02   0.111134E+02   0.110887E-05   0.249166E-06   0.110887E-05   0.138843E-07
   499   0.226767E+04  -0.762995E+02   0.190871E-06  -0.762995E+02   0.109454E+02   0.109248E-05   0.190871E-06   0.109248E-05   0.138395E-07
   500   0.227742E+04  -0.757707E+02   0.138173E-06  -0.757707E+02   0.107779E+02   0.107625E-05   0.138173E-06   0.107625E-05   0.137949E-07
   501   0.228696E+04  -0.752117E+02   0.911370E-07  -0.752117E+02   0.106132E+02   0.106021E-05   0.911370E-07   0.106021E-05   0.137505E-07
   502   0.229658E+04  -0.746223E+02   0.496500E-07  -0.746223E+02   0.104504E+02   0.104435E-05   0.496500E-07   0.104435E-05   0.137063E-07
   503   0.230599E+04  -0.740048E+02   0.135550E-07  -0.740048E+02   0.102889E+02   0.102866E-05   0.135550E-07   0.102866E-05   0.136622E-07
   504   0.231525E+04  -0.733573E+02  -0.173050E-07  -0.733573E+02   0.101294E+02   0.101315E-05  -0.173050E-07   0.101315E-05   0.136183E-07
   505   0.232459E+04  -0.726835E+02  -0.430871E-07  -0.726835E+02   0.997275E+01   0.997804E-06  -0.430871E-07   0.997804E-06   0.135747E-07
   506   0.233363E+04  -0.719811E+02  -0.639484E-07  -0.719811E+02   0.981837E+01   0.982626E-06  -0.639484E-07   0.982626E-06   0.135312E-07
