#    L    TT             EE             BB             TE          
   287   0.479513E+04   0.605561E+01   0.211840E-01   0.108047E+03
   288   0.476527E+04   0.620376E+01   0.213064E-01   0.109028E+03
   289   0.473512E+04   0.635377E+01   0.214284E-01   0.109984E+03
   290   0.470476E+04   0.650550E+01   0.215498E-01   0.110914E+03
   291   0.467418E+04   0.665970E+01   0.216707E-01   0.111803E+03
   292   0.464310E+04   0.681527E+01   0.217910E-01   0.112675E+03
   293   0.461210E+04   0.697184E+01   0.219109E-01   0.113506E+03
   294   0.458074E+04   0.713092E+01   0.220301E-01   0.114320E+03
   295   0.454939E+04   0.729102E+01   0.221488E-01   0.115092E+03
   296   0.451767E+04   0.745365E+01   0.222670E-01   0.115840E+03
   297   0.448580E+04   0.761659E+01   0.223845E-01   0.116561E+03
   298   0.445364E+04   0.778208E+01   0.225015E-01   0.117243E+03
   299   0.442141E+04   0.794938E+01   0.226178E-01   0.117891E+03
   300   0.438896E+04   0.811703E+01   0.227336E-01   0.118506E+03
   301   0.435636E+04   0.828651E+01   0.228487E-01   0.119096E+03
   302   0.432368E+04   0.845709E+01   0.229633E-01   0.119660E+03
   303   0.429086E+04   0.862953E+01   0.230772E-01   0.120183E+03
   304   0.425788E+04   0.880383E+01   0.231904E-01   0.120665E+03
   305   0.422483E+04   0.897852E+01   0.233030E-01   0.121121E+03
   306   0.419164E+04   0.915435E+01   0.234149E-01   0.121543E+03
   307   0.415836E+04   0.933132E+01   0.235262E-01   0.121924E+03
   308   0.412501E+04   0.951093E+01   0.236368E-01   0.122285E+03
   309   0.409166E+04   0.969023E+01   0.237468E-01   0.122598E+03
   310   0.405816E+04   0.986995E+01   0.238560E-01   0.122883E+03
   311   0.402466E+04   0.100523E+02   0.239646E-01   0.123126E+03
   312   0.399116E+04   0.102344E+02   0.240725E-01   0.123342E+03
   313   0.395758E+04   0.104177E+02   0.241797E-01   0.123516E+03
   314   0.392400E+04   0.106022E+02   0.242862E-01   0.123662E+03
   315   0.389042E+04   0.107864E+02   0.243919E-01   0.123765E+03
   316   0.385684E+04   0.109719E+02   0.244970E-01   0.123833E+03
   317   0.382326E+04   0.111571E+02   0.246014E-01   0.123866E+03
   318   0.378967E+04   0.113443E+02   0.247050E-01   0.123862E+03
   319   0.375615E+04   0.115312E+02   0.248080E-01   0.123823E+03
   320   0.372271E+04   0.117187E+02   0.249102E-01   0.123756E+03
   321   0.368927E+04   0.119074E+02   0.250117E-01   0.123645E+03
   322   0.365590E+04   0.120952E+02   0.251125E-01   0.123497E+03
   323   0.362259E+04   0.122835E+02   0.252126E-01   0.123313E+03
   324   0.358937E+04   0.124731E+02   0.253120E-01   0.123085E+03
   325   0.355628E+04   0.126603E+02   0.254106E-01   0.122835E+03
   326   0.352320E+04   0.128496E+02   0.255086E-01   0.122533E+03
   327   0.349025E+04   0.130387E+02   0.256059E-01   0.122202E+03
   328   0.345746E+04   0.132269E+02   0.257025E-01   0.121840E+03
   329   0.342473E+04   0.134157E+02   0.257983E-01   0.121434E+03
   330   0.339216E+04   0.136036E+02   0.258936E-01   0.120990E+03
   331   0.335980E+04   0.137914E+02   0.259881E-01   0.120516E+03
   332   0.332751E+04   0.139798E+02   0.260819E-01   0.120012E+03
   333   0.329536E+04   0.141674E+02   0.261752E-01   0.119469E+03
   334   0.326343E+04   0.143549E+02   0.262677E-01   0.118889E+03
   335   0.323158E+04   0.145408E+02   0.263596E-01   0.118270E+03
   336   0.319994E+04   0.147266E+02   0.264509E-01   0.117619E+03
   337   0.316852E+04   0.149123E+02   0.265416E-01   0.116923E+03
   338   0.313725E+04   0.150965E+02   0.266316E-01   0.116203E+03
   339   0.310626E+04   0.152814E+02   0.267210E-01   0.115444E+03
   340   0.307542E+04   0.154647E+02   0.268099E-01   0.114660E+03
   341   0.304473E+04   0.156466E+02   0.268982E-01   0.113830E+03
   342   0.301432E+04   0.158291E+02   0.269859E-01   0.112967E+03
   343   0.298414E+04   0.160094E+02   0.270730E-01   0.112073E+03
   344   0.295424E+04   0.161889E+02   0.271596E-01   0.111146E+03
   345   0.292449E+04   0.163670E+02   0.272457E-01   0.110186E+03
   346   0.289503E+04   0.165451E+02   0.273313E-01   0.109202E+03
   347   0.286578E+04   0.167210E+02   0.274164E-01   0.108177E+03
   348   0.283683E+04   0.168954E+02   0.275010E-01   0.107119E+03
   349   0.280809E+04   0.170691E+02   0.275851E-01   0.106028E+03
   350   0.277964E+04   0.172406E+02   0.276688E-01   0.104910E+03
   351   0.275163E+04   0.174114E+02   0.277520E-01   0.103760E+03
   352   0.272369E+04   0.175809E+02   0.278348E-01   0.102576E+03
   353   0.269612E+04   0.177481E+02   0.279171E-01   0.101373E+03
   354   0.266877E+04   0.179138E+02   0.279991E-01   0.100128E+03
   355   0.264179E+04   0.180781E+02   0.280807E-01   0.988576E+02
   356   0.261511E+04   0.182409E+02   0.281619E-01   0.975675E+02
   357   0.258873E+04   0.184014E+02   0.282428E-01   0.962432E+02
   358   0.256273E+04   0.185590E+02   0.283233E-01   0.948994E+02
   359   0.253696E+04   0.187150E+02   0.284035E-01   0.935212E+02
   360   0.251157E+04   0.188695E+02   0.284833E-01   0.921196E+02
   361   0.248648E+04   0.190217E+02   0.285629E-01   0.906900E+02
   362   0.246178E+04   0.191716E+02   0.286422E-01   0.892352E+02
   363   0.243739E+04   0.193200E+02   0.287212E-01   0.877574E+02
   364   0.241339E+04   0.194645E+02   0.287999E-01   0.862527E+02
   365   0.238970E+04   0.196075E+02   0.288784E-01   0.847270E+02
   366   0.236640E+04   0.197481E+02   0.289567E-01   0.831771E+02
   367   0.234350E+04   0.198848E+02   0.290347E-01   0.816052E+02
   368   0.232084E+04   0.200199E+02   0.291126E-01   0.800126E+02
   369   0.229873E+04   0.201527E+02   0.291902E-01   0.783969E+02
   370   0.227694E+04   0.202823E+02   0.292677E-01   0.767633E+02
   371   0.225547E+04   0.204088E+02   0.293450E-01   0.751080E+02
   372   0.223441E+04   0.205328E+02   0.294222E-01   0.734351E+02
   373   0.221375E+04   0.206537E+02   0.294992E-01   0.717417E+02
   374   0.219349E+04   0.207722E+02   0.295762E-01   0.700314E+02
   375   0.217357E+04   0.208874E+02   0.296530E-01   0.683040E+02
   376   0.215413E+04   0.210002E+02   0.297297E-01   0.665593E+02
   377   0.213509E+04   0.211091E+02   0.298063E-01   0.648003E+02
   378   0.211640E+04   0.212147E+02   0.298829E-01   0.630239E+02
   379   0.209812E+04   0.213178E+02   0.299594E-01   0.612343E+02
   380   0.208033E+04   0.214184E+02   0.300359E-01   0.594293E+02
   381   0.206288E+04   0.215128E+02   0.301123E-01   0.576116E+02
   382   0.204578E+04   0.216061E+02   0.301888E-01   0.557819E+02
   383   0.202918E+04   0.216955E+02   0.302652E-01   0.539386E+02
   384   0.201307E+04   0.217807E+02   0.303417E-01   0.520852E+02
   385   0.199723E+04   0.218642E+02   0.304183E-01   0.502202E+02
   386   0.198190E+04   0.219436E+02   0.304948E-01   0.483457E+02
   387   0.196692E+04   0.220189E+02   0.305715E-01   0.464614E+02
   388   0.195237E+04   0.220909E+02   0.306482E-01   0.445689E+02
   389   0.193825E+04   0.221573E+02   0.307251E-01   0.426679E+02
   390   0.192456E+04   0.222233E+02   0.308020E-01   0.407606E+02
   391   0.191131E+04   0.222844E+02   0.308791E-01   0.388453E+02
   392   0.189843E+04   0.223437E+02   0.309563E-01   0.369249E+02
   393   0.188605E+04   0.223980E+02   0.310337E-01   0.349985E+02
   394   0.187404E+04   0.224490E+02   0.311113E-01   0.330683E+02
