#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1126   0.119109E+04  -0.526330E+02  -0.298969E-06  -0.526330E+02   0.132388E+02   0.203178E-06  -0.298969E-06   0.203178E-06   0.349026E-08
  1127   0.119151E+04  -0.517060E+02  -0.295647E-06  -0.517060E+02   0.130920E+02   0.198253E-06  -0.295647E-06   0.198253E-06   0.348348E-08
  1128   0.119185E+04  -0.507724E+02  -0.292102E-06  -0.507724E+02   0.129509E+02   0.193329E-06  -0.292102E-06   0.193329E-06   0.347671E-08
  1129   0.119213E+04  -0.498306E+02  -0.288346E-06  -0.498306E+02   0.128147E+02   0.188407E-06  -0.288346E-06   0.188407E-06   0.346996E-08
  1130   0.119219E+04  -0.488830E+02  -0.284387E-06  -0.488830E+02   0.126828E+02   0.183486E-06  -0.284387E-06   0.183486E-06   0.346323E-08
  1131   0.119232E+04  -0.479301E+02  -0.280237E-06  -0.479301E+02   0.125558E+02   0.178568E-06  -0.280237E-06   0.178568E-06   0.345651E-08
  1132   0.119231E+04  -0.469705E+02  -0.275905E-06  -0.469705E+02   0.124337E+02   0.173654E-06  -0.275905E-06   0.173654E-06   0.344981E-08
  1133   0.119215E+04  -0.460065E+02  -0.271402E-06  -0.460065E+02   0.123174E+02   0.168742E-06  -0.271402E-06   0.168742E-06   0.344313E-08
  1134   0.119199E+04  -0.450372E+02  -0.266737E-06  -0.450372E+02   0.122052E+02   0.163835E-06  -0.266737E-06   0.163835E-06   0.343646E-08
  1135   0.119169E+04  -0.440634E+02  -0.261921E-06  -0.440634E+02   0.120980E+02   0.158932E-06  -0.261921E-06   0.158932E-06   0.342981E-08
  1136   0.119132E+04  -0.430873E+02  -0.256964E-06  -0.430873E+02   0.119966E+02   0.154034E-06  -0.256964E-06   0.154034E-06   0.342317E-08
  1137   0.119087E+04  -0.421058E+02  -0.251876E-06  -0.421058E+02   0.118993E+02   0.149141E-06  -0.251876E-06   0.149141E-06   0.341655E-08
  1138   0.119036E+04  -0.411228E+02  -0.246666E-06  -0.411228E+02   0.118085E+02   0.144253E-06  -0.246666E-06   0.144253E-06   0.340994E-08
  1139   0.118977E+04  -0.401359E+02  -0.241346E-06  -0.401359E+02   0.117211E+02   0.139372E-06  -0.241346E-06   0.139372E-06   0.340336E-08
  1140   0.118903E+04  -0.391481E+02  -0.235925E-06  -0.391481E+02   0.116402E+02   0.134498E-06  -0.235925E-06   0.134498E-06   0.339678E-08
  1141   0.118822E+04  -0.381579E+02  -0.230414E-06  -0.381579E+02   0.115628E+02   0.129631E-06  -0.230414E-06   0.129631E-06   0.339022E-08
  1142   0.118734E+04  -0.371667E+02  -0.224822E-06  -0.371667E+02   0.114918E+02   0.124771E-06  -0.224822E-06   0.124771E-06   0.338368E-08
  1143   0.118639E+04  -0.361754E+02  -0.219159E-06  -0.361754E+02   0.114251E+02   0.119920E-06  -0.219159E-06   0.119920E-06   0.337716E-08
  1144   0.118522E+04  -0.351837E+02  -0.213436E-06  -0.351837E+02   0.113633E+02   0.115076E-06  -0.213436E-06   0.115076E-06   0.337065E-08
  1145   0.118412E+04  -0.341919E+02  -0.207663E-06  -0.341919E+02   0.113080E+02   0.110242E-06  -0.207663E-06   0.110242E-06   0.336415E-08
  1146   0.118288E+04  -0.332005E+02  -0.201850E-06  -0.332005E+02   0.112569E+02   0.105417E-06  -0.201850E-06   0.105417E-06   0.335767E-08
  1147   0.118156E+04  -0.322102E+02  -0.196008E-06  -0.322102E+02   0.112115E+02   0.100602E-06  -0.196008E-06   0.100602E-06   0.335121E-08
  1148   0.118010E+04  -0.312212E+02  -0.190145E-06  -0.312212E+02   0.111704E+02   0.957976E-07  -0.190145E-06   0.957976E-07   0.334476E-08
  1149   0.117863E+04  -0.302348E+02  -0.184272E-06  -0.302348E+02   0.111349E+02   0.910037E-07  -0.184272E-06   0.910037E-07   0.333832E-08
  1150   0.117702E+04  -0.292502E+02  -0.178400E-06  -0.292502E+02   0.111045E+02   0.862210E-07  -0.178400E-06   0.862210E-07   0.333190E-08
  1151   0.117542E+04  -0.282683E+02  -0.172536E-06  -0.282683E+02   0.110790E+02   0.814500E-07  -0.172536E-06   0.814500E-07   0.332550E-08
  1152   0.117359E+04  -0.272897E+02  -0.166678E-06  -0.272897E+02   0.110586E+02   0.766910E-07  -0.166678E-06   0.766910E-07   0.331911E-08
  1153   0.117183E+04  -0.263152E+02  -0.160822E-06  -0.263152E+02   0.110438E+02   0.719444E-07  -0.160822E-06   0.719444E-07   0.331274E-08
  1154   0.116993E+04  -0.253433E+02  -0.154964E-06  -0.253433E+02   0.110341E+02   0.672106E-07  -0.154964E-06   0.672106E-07   0.330638E-08
  1155   0.116795E+04  -0.243762E+02  -0.149098E-06  -0.243762E+02   0.110294E+02   0.624898E-07  -0.149098E-06   0.624898E-07   0.330004E-08
  1156   0.116583E+04  -0.234147E+02  -0.143221E-06  -0.234147E+02   0.110289E+02   0.577826E-07  -0.143221E-06   0.577826E-07   0.329371E-08
  1157   0.116363E+04  -0.224574E+02  -0.137328E-06  -0.224574E+02   0.110334E+02   0.530891E-07  -0.137328E-06   0.530891E-07   0.328740E-08
  1158   0.116144E+04  -0.215063E+02  -0.131414E-06  -0.215063E+02   0.110438E+02   0.484098E-07  -0.131414E-06   0.484098E-07   0.328110E-08
  1159   0.115917E+04  -0.205609E+02  -0.125477E-06  -0.205609E+02   0.110584E+02   0.437451E-07  -0.125477E-06   0.437451E-07   0.327482E-08
  1160   0.115668E+04  -0.196233E+02  -0.119510E-06  -0.196233E+02   0.110787E+02   0.390953E-07  -0.119510E-06   0.390953E-07   0.326855E-08
  1161   0.115426E+04  -0.186913E+02  -0.113510E-06  -0.186913E+02   0.111034E+02   0.344607E-07  -0.113510E-06   0.344607E-07   0.326230E-08
  1162   0.115169E+04  -0.177671E+02  -0.107472E-06  -0.177671E+02   0.111331E+02   0.298417E-07  -0.107472E-06   0.298417E-07   0.325606E-08
  1163   0.114905E+04  -0.168507E+02  -0.101392E-06  -0.168507E+02   0.111679E+02   0.252387E-07  -0.101392E-06   0.252387E-07   0.324983E-08
  1164   0.114641E+04  -0.159422E+02  -0.952659E-07  -0.159422E+02   0.112078E+02   0.206521E-07  -0.952659E-07   0.206521E-07   0.324363E-08
  1165   0.114362E+04  -0.150416E+02  -0.890886E-07  -0.150416E+02   0.112519E+02   0.160821E-07  -0.890886E-07   0.160821E-07   0.323743E-08
  1166   0.114068E+04  -0.141503E+02  -0.828561E-07  -0.141503E+02   0.113011E+02   0.115291E-07  -0.828561E-07   0.115291E-07   0.323125E-08
  1167   0.113782E+04  -0.132683E+02  -0.765639E-07  -0.132683E+02   0.113547E+02   0.699360E-08  -0.765639E-07   0.699360E-08   0.322509E-08
  1168   0.113480E+04  -0.123949E+02  -0.702076E-07  -0.123949E+02   0.114133E+02   0.247582E-08  -0.702076E-07   0.247582E-08   0.321894E-08
  1169   0.113179E+04  -0.115331E+02  -0.637829E-07  -0.115331E+02   0.114763E+02  -0.202386E-08  -0.637829E-07  -0.202386E-08   0.321280E-08
  1170   0.112870E+04  -0.106799E+02  -0.572855E-07  -0.106799E+02   0.115437E+02  -0.650506E-08  -0.572855E-07  -0.650506E-08   0.320668E-08
  1171   0.112546E+04  -0.983827E+01  -0.507108E-07  -0.983827E+01   0.116161E+02  -0.109674E-07  -0.507108E-07  -0.109674E-07   0.320057E-08
  1172   0.112222E+04  -0.900748E+01  -0.440545E-07  -0.900748E+01   0.116929E+02  -0.154106E-07  -0.440545E-07  -0.154106E-07   0.319448E-08
  1173   0.111891E+04  -0.818754E+01  -0.373123E-07  -0.818754E+01   0.117741E+02  -0.198343E-07  -0.373123E-07  -0.198343E-07   0.318840E-08
  1174   0.111552E+04  -0.737956E+01  -0.304797E-07  -0.737956E+01   0.118589E+02  -0.242380E-07  -0.304797E-07  -0.242380E-07   0.318234E-08
  1175   0.111205E+04  -0.658347E+01  -0.235523E-07  -0.658347E+01   0.119481E+02  -0.286215E-07  -0.235523E-07  -0.286215E-07   0.317629E-08
  1176   0.110844E+04  -0.580002E+01  -0.165259E-07  -0.580002E+01   0.120416E+02  -0.329843E-07  -0.165259E-07  -0.329843E-07   0.317025E-08
  1177   0.110490E+04  -0.502876E+01  -0.939589E-08  -0.502876E+01   0.121403E+02  -0.373262E-07  -0.939589E-08  -0.373262E-07   0.316423E-08
  1178   0.110120E+04  -0.427037E+01  -0.215802E-08  -0.427037E+01   0.122419E+02  -0.416468E-07  -0.215802E-08  -0.416468E-07   0.315822E-08
  1179   0.109759E+04  -0.352507E+01   0.519213E-08  -0.352507E+01   0.123495E+02  -0.459456E-07   0.519213E-08  -0.459456E-07   0.315223E-08
  1180   0.109382E+04  -0.279317E+01   0.126590E-07  -0.279317E+01   0.124606E+02  -0.502224E-07   0.126590E-07  -0.502224E-07   0.314625E-08
  1181   0.109004E+04  -0.207495E+01   0.202468E-07  -0.207495E+01   0.125747E+02  -0.544769E-07   0.202468E-07  -0.544769E-07   0.314028E-08
  1182   0.108612E+04  -0.137074E+01   0.279602E-07  -0.137074E+01   0.126933E+02  -0.587085E-07   0.279602E-07  -0.587085E-07   0.313433E-08
  1183   0.108220E+04  -0.680666E+00   0.358033E-07  -0.680666E+00   0.128155E+02  -0.629170E-07   0.358033E-07  -0.629170E-07   0.312839E-08
  1184   0.107820E+04  -0.513935E-02   0.437806E-07  -0.513935E-02   0.129407E+02  -0.671021E-07   0.437806E-07  -0.671021E-07   0.312247E-08
  1185   0.107419E+04   0.655759E+00   0.518966E-07   0.655759E+00   0.130710E+02  -0.712633E-07   0.518966E-07  -0.712633E-07   0.311656E-08
  1186   0.107011E+04   0.130159E+01   0.601555E-07   0.130159E+01   0.132043E+02  -0.754003E-07   0.601555E-07  -0.754003E-07   0.311066E-08
  1187   0.106603E+04   0.193221E+01   0.685618E-07   0.193221E+01   0.133413E+02  -0.795128E-07   0.685618E-07  -0.795128E-07   0.310478E-08
  1188   0.106187E+04   0.254727E+01   0.771199E-07   0.254727E+01   0.134813E+02  -0.836004E-07   0.771199E-07  -0.836004E-07   0.309891E-08
  1189   0.105764E+04   0.314682E+01   0.858341E-07   0.314682E+01   0.136250E+02  -0.876627E-07   0.858341E-07  -0.876627E-07   0.309306E-08
  1190   0.105340E+04   0.373041E+01   0.947088E-07   0.373041E+01   0.137717E+02  -0.916993E-07   0.947088E-07  -0.916993E-07   0.308722E-08
  1191   0.104908E+04   0.429813E+01   0.103748E-06   0.429813E+01   0.139222E+02  -0.957100E-07   0.103748E-06  -0.957100E-07   0.308139E-08
  1192   0.104476E+04   0.484951E+01   0.112957E-06   0.484951E+01   0.140756E+02  -0.996944E-07   0.112957E-06  -0.996944E-07   0.307557E-08
  1193   0.104037E+04   0.538455E+01   0.122340E-06   0.538455E+01   0.142320E+02  -0.103652E-06   0.122340E-06  -0.103652E-06   0.306977E-08
  1194   0.103597E+04   0.590319E+01   0.131901E-06   0.590319E+01   0.143915E+02  -0.107583E-06   0.131901E-06  -0.107583E-06   0.306399E-08
  1195   0.103156E+04   0.640511E+01   0.141644E-06   0.640511E+01   0.145539E+02  -0.111486E-06   0.141644E-06  -0.111486E-06   0.305821E-08
  1196   0.102701E+04   0.688987E+01   0.151574E-06   0.688987E+01   0.147202E+02  -0.115361E-06   0.151574E-06  -0.115361E-06   0.305245E-08
  1197   0.102252E+04   0.735776E+01   0.161695E-06   0.735776E+01   0.148879E+02  -0.119209E-06   0.161695E-06  -0.119209E-06   0.304670E-08
  1198   0.101796E+04   0.780737E+01   0.172012E-06   0.780737E+01   0.150587E+02  -0.123027E-06   0.172012E-06  -0.123027E-06   0.304097E-08
  1199   0.101340E+04   0.824091E+01   0.182528E-06   0.824091E+01   0.152318E+02  -0.126817E-06   0.182528E-06  -0.126817E-06   0.303525E-08
  1200   0.100875E+04   0.865684E+01   0.193250E-06   0.865684E+01   0.154079E+02  -0.130578E-06   0.193250E-06  -0.130578E-06   0.302954E-08
  1201   0.100418E+04   0.905440E+01   0.204178E-06   0.905440E+01   0.155856E+02  -0.134309E-06   0.204178E-06  -0.134309E-06   0.302385E-08
  1202   0.999452E+03   0.943505E+01   0.215308E-06   0.943505E+01   0.157671E+02  -0.138011E-06   0.215308E-06  -0.138011E-06   0.301817E-08
  1203   0.994796E+03   0.979729E+01   0.226635E-06   0.979729E+01   0.159502E+02  -0.141682E-06   0.226635E-06  -0.141682E-06   0.301250E-08
  1204   0.990062E+03   0.101418E+02   0.238152E-06   0.101418E+02   0.161356E+02  -0.145324E-06   0.238152E-06  -0.145324E-06   0.300684E-08
  1205   0.985324E+03   0.104679E+02   0.249853E-06   0.104679E+02   0.163218E+02  -0.148935E-06   0.249853E-06  -0.148935E-06   0.300120E-08
  1206   0.980582E+03   0.107763E+02   0.261732E-06   0.107763E+02   0.165111E+02  -0.152515E-06   0.261732E-06  -0.152515E-06   0.299557E-08
  1207   0.975910E+03   0.110654E+02   0.273782E-06   0.110654E+02   0.167020E+02  -0.156064E-06   0.273782E-06  -0.156064E-06   0.298996E-08
  1208   0.971160E+03   0.113375E+02   0.285997E-06   0.113375E+02   0.168952E+02  -0.159583E-06   0.285997E-06  -0.159583E-06   0.298435E-08
  1209   0.966331E+03   0.115911E+02   0.298371E-06   0.115911E+02   0.170893E+02  -0.163070E-06   0.298371E-06  -0.163070E-06   0.297876E-08
  1210   0.961573E+03   0.118253E+02   0.310897E-06   0.118253E+02   0.172849E+02  -0.166525E-06   0.310897E-06  -0.166525E-06   0.297319E-08
  1211   0.956737E+03   0.120410E+02   0.323570E-06   0.120410E+02   0.174829E+02  -0.169949E-06   0.323570E-06  -0.169949E-06   0.296762E-08
  1212   0.951970E+03   0.122388E+02   0.336384E-06   0.122388E+02   0.176818E+02  -0.173341E-06   0.336384E-06  -0.173341E-06   0.296207E-08
  1213   0.947126E+03   0.124187E+02   0.349331E-06   0.124187E+02   0.178816E+02  -0.176701E-06   0.349331E-06  -0.176701E-06   0.295653E-08
  1214   0.942351E+03   0.125792E+02   0.362406E-06   0.125792E+02   0.180837E+02  -0.180029E-06   0.362406E-06  -0.180029E-06   0.295100E-08
  1215   0.937573E+03   0.127211E+02   0.375603E-06   0.127211E+02   0.182859E+02  -0.183324E-06   0.375603E-06  -0.183324E-06   0.294549E-08
  1216   0.932790E+03   0.128442E+02   0.388915E-06   0.128442E+02   0.184898E+02  -0.186586E-06   0.388915E-06  -0.186586E-06   0.293999E-08
  1217   0.927854E+03   0.129494E+02   0.402336E-06   0.129494E+02   0.186945E+02  -0.189815E-06   0.402336E-06  -0.189815E-06   0.293450E-08
  1218   0.923064E+03   0.130351E+02   0.415860E-06   0.130351E+02   0.189009E+02  -0.193011E-06   0.415860E-06  -0.193011E-06   0.292902E-08
  1219   0.918194E+03   0.131036E+02   0.429480E-06   0.131036E+02   0.191066E+02  -0.196174E-06   0.429480E-06  -0.196174E-06   0.292356E-08
  1220   0.913395E+03   0.131525E+02   0.443191E-06   0.131525E+02   0.193133E+02  -0.199303E-06   0.443191E-06  -0.199303E-06   0.291811E-08
  1221   0.908591E+03   0.131834E+02   0.456986E-06   0.131834E+02   0.195201E+02  -0.202398E-06   0.456986E-06  -0.202398E-06   0.291267E-08
  1222   0.903784E+03   0.131947E+02   0.470859E-06   0.131947E+02   0.197286E+02  -0.205460E-06   0.470859E-06  -0.205460E-06   0.290724E-08
  1223   0.898972E+03   0.131893E+02   0.484803E-06   0.131893E+02   0.199372E+02  -0.208487E-06   0.484803E-06  -0.208487E-06   0.290183E-08
  1224   0.894156E+03   0.131637E+02   0.498813E-06   0.131637E+02   0.201446E+02  -0.211479E-06   0.498813E-06  -0.211479E-06   0.289643E-08
  1225   0.889410E+03   0.131199E+02   0.512882E-06   0.131199E+02   0.203535E+02  -0.214437E-06   0.512882E-06  -0.214437E-06   0.289104E-08
  1226   0.884660E+03   0.130586E+02   0.527005E-06   0.130586E+02   0.205619E+02  -0.217360E-06   0.527005E-06  -0.217360E-06   0.288566E-08
  1227   0.879980E+03   0.129785E+02   0.541174E-06   0.129785E+02   0.207705E+02  -0.220247E-06   0.541174E-06  -0.220247E-06   0.288030E-08
  1228   0.875221E+03   0.128809E+02   0.555383E-06   0.128809E+02   0.209793E+02  -0.223100E-06   0.555383E-06  -0.223100E-06   0.287494E-08
  1229   0.870532E+03   0.127643E+02   0.569627E-06   0.127643E+02   0.211875E+02  -0.225917E-06   0.569627E-06  -0.225917E-06   0.286960E-08
  1230   0.865691E+03   0.126309E+02   0.583899E-06   0.126309E+02   0.213952E+02  -0.228698E-06   0.583899E-06  -0.228698E-06   0.286427E-08
  1231   0.860994E+03   0.124793E+02   0.598193E-06   0.124793E+02   0.216030E+02  -0.231443E-06   0.598193E-06  -0.231443E-06   0.285896E-08
  1232   0.856292E+03   0.123109E+02   0.612502E-06   0.123109E+02   0.218096E+02  -0.234152E-06   0.612502E-06  -0.234152E-06   0.285365E-08
  1233   0.851735E+03   0.121234E+02   0.626821E-06   0.121234E+02   0.220171E+02  -0.236825E-06   0.626821E-06  -0.236825E-06   0.284836E-08
  1234   0.847099E+03   0.119198E+02   0.641142E-06   0.119198E+02   0.222226E+02  -0.239460E-06   0.641142E-06  -0.239460E-06   0.284308E-08
  1235   0.842756E+03   0.116985E+02   0.655461E-06   0.116985E+02   0.224283E+02  -0.242060E-06   0.655461E-06  -0.242060E-06   0.283781E-08
  1236   0.838260E+03   0.114604E+02   0.669771E-06   0.114604E+02   0.226319E+02  -0.244622E-06   0.669771E-06  -0.244622E-06   0.283256E-08
  1237   0.833760E+03   0.112046E+02   0.684064E-06   0.112046E+02   0.228351E+02  -0.247147E-06   0.684064E-06  -0.247147E-06   0.282731E-08
  1238   0.829330E+03   0.109319E+02   0.698337E-06   0.109319E+02   0.230377E+02  -0.249634E-06   0.698337E-06  -0.249634E-06   0.282208E-08
  1239   0.824895E+03   0.106423E+02   0.712581E-06   0.106423E+02   0.232384E+02  -0.252084E-06   0.712581E-06  -0.252084E-06   0.281686E-08
  1240   0.820456E+03   0.103371E+02   0.726791E-06   0.103371E+02   0.234385E+02  -0.254495E-06   0.726791E-06  -0.254495E-06   0.281165E-08
  1241   0.816161E+03   0.100149E+02   0.740960E-06   0.100149E+02   0.236366E+02  -0.256869E-06   0.740960E-06  -0.256869E-06   0.280645E-08
  1242   0.811787E+03   0.967795E+01   0.755083E-06   0.967795E+01   0.238349E+02  -0.259204E-06   0.755083E-06  -0.259204E-06   0.280126E-08
  1243   0.807483E+03   0.932297E+01   0.769152E-06   0.932297E+01   0.240298E+02  -0.261501E-06   0.769152E-06  -0.261501E-06   0.279609E-08
  1244   0.803250E+03   0.895375E+01   0.783163E-06   0.895375E+01   0.242250E+02  -0.263759E-06   0.783163E-06  -0.263759E-06   0.279092E-08
  1245   0.799086E+03   0.856863E+01   0.797108E-06   0.856863E+01   0.244181E+02  -0.265978E-06   0.797108E-06  -0.265978E-06   0.278577E-08
  1246   0.794917E+03   0.816930E+01   0.810982E-06   0.816930E+01   0.246085E+02  -0.268158E-06   0.810982E-06  -0.268158E-06   0.278063E-08
  1247   0.790744E+03   0.775417E+01   0.824777E-06   0.775417E+01   0.247977E+02  -0.270299E-06   0.824777E-06  -0.270299E-06   0.277550E-08
  1248   0.786641E+03   0.732389E+01   0.838489E-06   0.732389E+01   0.249849E+02  -0.272400E-06   0.838489E-06  -0.272400E-06   0.277039E-08
  1249   0.782608E+03   0.687934E+01   0.852110E-06   0.687934E+01   0.251717E+02  -0.274461E-06   0.852110E-06  -0.274461E-06   0.276528E-08
  1250   0.778644E+03   0.642033E+01   0.865635E-06   0.642033E+01   0.253550E+02  -0.276482E-06   0.865635E-06  -0.276482E-06   0.276019E-08
  1251   0.774676E+03   0.594701E+01   0.879058E-06   0.594701E+01   0.255356E+02  -0.278463E-06   0.879058E-06  -0.278463E-06   0.275510E-08
  1252   0.770852E+03   0.545957E+01   0.892380E-06   0.545957E+01   0.257157E+02  -0.280404E-06   0.892380E-06  -0.280404E-06   0.275003E-08
  1253   0.766950E+03   0.495866E+01   0.905601E-06   0.495866E+01   0.258924E+02  -0.282304E-06   0.905601E-06  -0.282304E-06   0.274497E-08
  1254   0.763117E+03   0.444435E+01   0.918724E-06   0.444435E+01   0.260663E+02  -0.284165E-06   0.918724E-06  -0.284165E-06   0.273992E-08
  1255   0.759355E+03   0.391676E+01   0.931749E-06   0.391676E+01   0.262391E+02  -0.285985E-06   0.931749E-06  -0.285985E-06   0.273488E-08
  1256   0.755737E+03   0.337649E+01   0.944678E-06   0.337649E+01   0.264084E+02  -0.287766E-06   0.944678E-06  -0.287766E-06   0.272986E-08
  1257   0.752114E+03   0.282357E+01   0.957512E-06   0.282357E+01   0.265757E+02  -0.289506E-06   0.957512E-06  -0.289506E-06   0.272484E-08
  1258   0.748488E+03   0.225840E+01   0.970252E-06   0.225840E+01   0.267396E+02  -0.291207E-06   0.970252E-06  -0.291207E-06   0.271983E-08
  1259   0.744932E+03   0.168123E+01   0.982900E-06   0.168123E+01   0.269015E+02  -0.292868E-06   0.982900E-06  -0.292868E-06   0.271484E-08
  1260   0.741447E+03   0.109241E+01   0.995456E-06   0.109241E+01   0.270599E+02  -0.294489E-06   0.995456E-06  -0.294489E-06   0.270986E-08
  1261   0.738032E+03   0.492140E+00   0.100792E-05   0.492140E+00   0.272164E+02  -0.296070E-06   0.100792E-05  -0.296070E-06   0.270489E-08
  1262   0.734688E+03  -0.119077E+00   0.102030E-05  -0.119077E+00   0.273702E+02  -0.297612E-06   0.102030E-05  -0.297612E-06   0.269992E-08
  1263   0.731414E+03  -0.741261E+00   0.103259E-05  -0.741261E+00   0.275205E+02  -0.299114E-06   0.103259E-05  -0.299114E-06   0.269498E-08
  1264   0.728136E+03  -0.137413E+01   0.104480E-05  -0.137413E+01   0.276680E+02  -0.300577E-06   0.104480E-05  -0.300577E-06   0.269004E-08
  1265   0.725004E+03  -0.201719E+01   0.105692E-05  -0.201719E+01   0.278122E+02  -0.302000E-06   0.105692E-05  -0.302000E-06   0.268511E-08
  1266   0.721868E+03  -0.267000E+01   0.106896E-05  -0.267000E+01   0.279535E+02  -0.303384E-06   0.106896E-05  -0.303384E-06   0.268019E-08
  1267   0.718803E+03  -0.333259E+01   0.108091E-05  -0.333259E+01   0.280907E+02  -0.304728E-06   0.108091E-05  -0.304728E-06   0.267528E-08
  1268   0.715817E+03  -0.400459E+01   0.109279E-05  -0.400459E+01   0.282266E+02  -0.306033E-06   0.109279E-05  -0.306033E-06   0.267039E-08
  1269   0.712909E+03  -0.468522E+01   0.110458E-05  -0.468522E+01   0.283569E+02  -0.307299E-06   0.110458E-05  -0.307299E-06   0.266550E-08
  1270   0.710042E+03  -0.537537E+01   0.111630E-05  -0.537537E+01   0.284844E+02  -0.308525E-06   0.111630E-05  -0.308525E-06   0.266063E-08
  1271   0.707254E+03  -0.607344E+01   0.112794E-05  -0.607344E+01   0.286092E+02  -0.309712E-06   0.112794E-05  -0.309712E-06   0.265577E-08
  1272   0.704515E+03  -0.677944E+01   0.113950E-05  -0.677944E+01   0.287304E+02  -0.310861E-06   0.113950E-05  -0.310861E-06   0.265091E-08
  1273   0.701825E+03  -0.749339E+01   0.115100E-05  -0.749339E+01   0.288475E+02  -0.311970E-06   0.115100E-05  -0.311970E-06   0.264607E-08
  1274   0.699213E+03  -0.821456E+01   0.116241E-05  -0.821456E+01   0.289604E+02  -0.313040E-06   0.116241E-05  -0.313040E-06   0.264124E-08
  1275   0.696666E+03  -0.894223E+01   0.117376E-05  -0.894223E+01   0.290705E+02  -0.314071E-06   0.117376E-05  -0.314071E-06   0.263642E-08
  1276   0.694176E+03  -0.967715E+01   0.118504E-05  -0.967715E+01   0.291771E+02  -0.315064E-06   0.118504E-05  -0.315064E-06   0.263161E-08
  1277   0.691757E+03  -0.104179E+02   0.119624E-05  -0.104179E+02   0.292803E+02  -0.316017E-06   0.119624E-05  -0.316017E-06   0.262681E-08
  1278   0.689402E+03  -0.111651E+02   0.120738E-05  -0.111651E+02   0.293792E+02  -0.316932E-06   0.120738E-05  -0.316932E-06   0.262202E-08
  1279   0.687119E+03  -0.119175E+02   0.121846E-05  -0.119175E+02   0.294739E+02  -0.317808E-06   0.121846E-05  -0.317808E-06   0.261724E-08
  1280   0.684907E+03  -0.126764E+02   0.122946E-05  -0.126764E+02   0.295658E+02  -0.318645E-06   0.122946E-05  -0.318645E-06   0.261247E-08
  1281   0.682761E+03  -0.134390E+02   0.124041E-05  -0.134390E+02   0.296535E+02  -0.319444E-06   0.124041E-05  -0.319444E-06   0.260771E-08
  1282   0.680686E+03  -0.142067E+02   0.125129E-05  -0.142067E+02   0.297370E+02  -0.320204E-06   0.125129E-05  -0.320204E-06   0.260296E-08
  1283   0.678676E+03  -0.149788E+02   0.126211E-05  -0.149788E+02   0.298170E+02  -0.320926E-06   0.126211E-05  -0.320926E-06   0.259822E-08
  1284   0.676737E+03  -0.157553E+02   0.127287E-05  -0.157553E+02   0.298927E+02  -0.321609E-06   0.127287E-05  -0.321609E-06   0.259350E-08
  1285   0.674856E+03  -0.165348E+02   0.128357E-05  -0.165348E+02   0.299650E+02  -0.322254E-06   0.128357E-05  -0.322254E-06   0.258878E-08
  1286   0.673048E+03  -0.173180E+02   0.129422E-05  -0.173180E+02   0.300322E+02  -0.322861E-06   0.129422E-05  -0.322861E-06   0.258407E-08
  1287   0.671311E+03  -0.181035E+02   0.130480E-05  -0.181035E+02   0.300960E+02  -0.323429E-06   0.130480E-05  -0.323429E-06   0.257937E-08
  1288   0.669647E+03  -0.188927E+02   0.131534E-05  -0.188927E+02   0.301555E+02  -0.323959E-06   0.131534E-05  -0.323959E-06   0.257469E-08
  1289   0.668048E+03  -0.196828E+02   0.132582E-05  -0.196828E+02   0.302115E+02  -0.324450E-06   0.132582E-05  -0.324450E-06   0.257001E-08
  1290   0.666514E+03  -0.204758E+02   0.133625E-05  -0.204758E+02   0.302626E+02  -0.324904E-06   0.133625E-05  -0.324904E-06   0.256534E-08
  1291   0.665053E+03  -0.212705E+02   0.134663E-05  -0.212705E+02   0.303101E+02  -0.325320E-06   0.134663E-05  -0.325320E-06   0.256069E-08
  1292   0.663657E+03  -0.220667E+02   0.135695E-05  -0.220667E+02   0.303519E+02  -0.325697E-06   0.135695E-05  -0.325697E-06   0.255604E-08
  1293   0.662326E+03  -0.228646E+02   0.136723E-05  -0.228646E+02   0.303917E+02  -0.326037E-06   0.136723E-05  -0.326037E-06   0.255140E-08
  1294   0.661075E+03  -0.236604E+02   0.137747E-05  -0.236604E+02   0.304264E+02  -0.326339E-06   0.137747E-05  -0.326339E-06   0.254677E-08
  1295   0.659882E+03  -0.244585E+02   0.138765E-05  -0.244585E+02   0.304569E+02  -0.326602E-06   0.138765E-05  -0.326602E-06   0.254216E-08
  1296   0.658755E+03  -0.252547E+02   0.139780E-05  -0.252547E+02   0.304839E+02  -0.326828E-06   0.139780E-05  -0.326828E-06   0.253755E-08
  1297   0.657701E+03  -0.260517E+02   0.140790E-05  -0.260517E+02   0.305067E+02  -0.327017E-06   0.140790E-05  -0.327017E-06   0.253295E-08
  1298   0.656712E+03  -0.268475E+02   0.141796E-05  -0.268475E+02   0.305252E+02  -0.327167E-06   0.141796E-05  -0.327167E-06   0.252837E-08
  1299   0.655782E+03  -0.276428E+02   0.142797E-05  -0.276428E+02   0.305394E+02  -0.327280E-06   0.142797E-05  -0.327280E-06   0.252379E-08
  1300   0.654932E+03  -0.284361E+02   0.143795E-05  -0.284361E+02   0.305486E+02  -0.327356E-06   0.143795E-05  -0.327356E-06   0.251922E-08
  1301   0.654148E+03  -0.292275E+02   0.144789E-05  -0.292275E+02   0.305550E+02  -0.327393E-06   0.144789E-05  -0.327393E-06   0.251466E-08
